日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,AR,BR,WAD威廉聚散指标,PVT量价趋势指标,WVAD威廉变异离散量,MOBV能量潮,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB大盘同步指标——上证指数,JDQS阶段强势指标--上证180,JDRS阶段弱势指标--上证指数,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2019/12/3,30.34,30.31,0.6353,"4,675,695.84","6,040,981.00","-203,719.71",-4.2491,"2,880,940.17",83.7844,50,88.0047,69.0506,87.5263,41.55,"47,686,575.86","-12,767,586.70","38,750.87",30.5814,30.436,30.3644,-0.0674,0.72,-2.4184,-0.2318,-0.6012,-45.9231,-0.0017,-0.1373,46.5293,39.6724,60.2431,45.1365,-0.2128,10.3478,41.091,58.4527,-0.0154,30.4975,0.4286,0.3571,0.3333,-0.8075,-0.028,104.1939,-0.1262,-0.0356,0.9071,10.2227,25.0218,0.971,0.2529
2019/12/2,29.95,30.58,0.6946,"5,451,056.90","7,403,988.20","-93,567.97",-7.8647,"2,844,991.11",96.6089,50,102.9733,77.4089,100,41.84,"47,728,103.90","-13,576,997.54","42,399.99",30.5866,30.374,30.3916,-0.0984,1.04,-2.4378,-0.2339,0.09,-18.9983,-0.0019,0.07,41.4737,36.244,51.9331,50.7846,-0.0701,-35.3319,43.5641,50.7163,0.0056,30.1075,0.5714,0.3571,0.3333,-0.8163,-0.0339,105.521,-0.1263,-0.0224,0.9257,-0.3074,24.8792,0.9647,0.2541
2019/11/29,30.07,30.18,0.5676,"5,214,735.92","7,833,270.20","18,660.86",-3.762,"2,880,818.57",92.7547,50,102.2083,71.2556,97.9412,41.21,"47,655,986.23","-12,790,891.29","38,757.93",30.5999,30.176,30.2974,-0.1848,-0.72,-2.3229,-0.2337,-1.3833,-73.2959,-0.0022,-0.37,37.5687,33.6291,45.4478,41.7923,-0.214,-25.9975,42.8029,62.1777,0.0926,30.4275,0.4286,0.3571,0.4444,-0.8351,-0.038,103.747,-0.1273,-0.0265,0.9279,-3.5019,24.633,0.9554,0.2408
2019/11/28,31,30.27,0.5725,"5,256,468.29","9,241,816.20","219,538.98",-2.2729,"2,976,765.55",91.5628,50,100.8496,69.5735,99.0306,41.51,"47,671,582.30","-5,535,769.32","-77,594.76",30.6455,30.048,30.3561,-0.2162,-1.16,-2.2355,-0.226,-1.2344,-35.811,-0.0024,-0.3718,37.4418,31.6593,49.0068,43.2749,-0.0315,6.8319,42.6906,59.5989,0.2547,30.615,0.4286,0.3077,0.4,-0.8619,-0.0404,105.9874,-0.129,-0.0242,0.9321,-10.4695,24.3777,0.9365,0.2367
2019/11/27,29.98,30.84,1.1011,"9,561,143.58","9,102,460.80","528,657.86",-4.4552,"2,901,122.95",86.0312,50,97.4286,73.0259,94.748,42.31,"47,767,901.15","11,917.87","79,406.76",30.6635,30.174,30.3991,-0.2576,-0.44,-2.0663,-0.2157,0.3825,-41.4501,-0.0027,0.1573,35.9622,28.7681,50.3503,53.2433,-0.0993,61.642,54.0753,54.3779,0.2726,29.9075,0.4286,0.3077,0.4,-0.8594,-0.0444,102.8343,-0.1314,-0.0112,0.9757,-10.3489,24.1226,0.916,0.2407
2019/11/26,29.66,30,1.5498,"11,465,392.20","8,721,662.60","534,755.13",-6.1478,"2,815,678.43",80.7736,41.6667,92.2729,70.8788,90.3709,41.18,"47,499,007.10","-8,240,829.11","119,032.10",30.5813,30.292,30.1786,-0.4101,-1,-2.0869,-0.2018,-2.4707,-131.6878,-0.0029,-0.7118,25.5765,25.1711,26.3874,34.7986,-0.3765,8.1484,59.8776,73.7327,0.1337,29.435,0.5714,0.2308,0.4,-0.8966,-0.0431,100.1335,-0.1343,-0.0234,0.91,-17.7078,23.9454,0.918,0.2379
2019/11/25,29.48,29.59,1.0968,"7,481,085.47","7,432,406.00","311,000.07",-3.5079,"2,486,075.30",77.5711,33.3333,85.5605,71.5282,91.5074,40.77,"47,339,406.79","-22,388,202.04","87,006.85",30.7436,30.548,30.2679,-0.441,-1.43,-1.813,-0.1739,-4.2576,-213.3604,-0.0026,-1.2391,22.0324,24.9684,16.1604,22.3372,-0.6067,43.6647,50.8587,83.1797,0.031,29.83,0.7143,0.2308,0.4,-0.819,-0.0374,98.371,-0.1376,-0.0504,0.9614,-9.2248,23.7274,0.8734,0.2444
2019/11/22,31.02,29.54,2.3129,"12,422,697.49","6,917,983.00","336,403.07",-6.361,"2,473,926.10",77.2282,33.3333,72.6778,69.5435,86.9299,40.04,"47,326,563.72","-19,626,060.50","-73,043.50",31.035,30.83,30.6069,-0.3643,-1.65,-1.3301,-0.1428,-5.0746,-170.6141,-0.0021,-1.4855,22.5901,26.4363,14.8976,20.7989,-0.594,96.3927,65.5398,91.2718,0.1848,30.99,0.7143,0.2308,0.4,-0.6607,-0.0285,97.267,-0.1412,-0.0559,0.9414,-8.7864,23.4797,0.7862,0.2314
2019/11/21,31.4,30.9,0.741,"4,519,666.83","5,312,816.40","-120,490.63",-10.6698,"2,070,853.56",85.7381,33.3333,87.6111,76.5986,95.4681,41.55,"47,867,403.85","-8,386,322.66","-62,656.04",31.3222,31.126,31.1404,-0.1972,0.18,-1.0095,-0.1183,-1.3541,-65.1212,-0.0018,-0.3627,28.3472,28.3595,28.3226,37.7457,-0.0812,-22.9367,42.774,83.4437,0.4401,31.6225,0.7143,0.25,0.3636,-0.4972,-0.0202,101.0795,-0.1452,-0.0268,0.8693,-17.7836,23.3267,0.6875,0.1806
2019/11/20,31.35,31.43,1.2896,"7,779,120.43","6,092,732.40","-37,335.93",-11.0181,"2,008,437.47",86.7763,33.3333,84.2749,77.9973,92.0487,42.08,"47,943,532.63","-10,019,726.54","-85,492.85",31.3642,31.184,31.2605,-0.1883,0.27,-0.7086,-0.1089,-0.1297,-1.0194,-0.0014,0.0673,29.7002,28.3656,32.3695,51.3271,0,-3.6211,55.2314,65.894,0.4136,31.1875,0.7143,0.25,0.3,-0.3824,-0.0128,103.3882,-0.1497,-0.0224,0.9579,-23.846,23.3245,0.6816,0.1853
2019/11/19,31.09,31.28,0.8551,"5,048,071.58","5,970,508.00","-215,717.26",-13.9071,"1,958,341.92",79.8088,33.3333,89.786,72.6557,87.5694,41.93,"47,906,611.11","-10,747,441.41","118,031.82",31.3573,31.042,31.1758,-0.2642,-0.01,-0.54,-0.1005,-0.9735,-59.4982,-0.001,-0.1945,26.1575,27.6983,23.0759,46.8136,-0.4986,-59.6938,44.0248,72.0635,0.2346,30.9475,0.8571,0.1667,0.3,-0.2898,-0.0045,104.6504,-0.1544,-0.0225,1.0779,-27.8084,23.3024,0.7325,0.1875
2019/11/18,30.83,31,0.82,"4,999,018.74","5,931,688.60","-204,819.99",-5.663,"1,919,595.00",74.405,33.3333,78.0015,69.2065,85.8974,41.56,"47,860,797.80","-15,894,922.23","31,240.72",31.3903,31.018,31.1237,-0.3315,-0.75,-0.32,-0.0854,-2.2262,-93.747,-0.0008,-0.6155,23.522,28.4687,13.6285,37.8483,-0.653,-64.6007,43.772,80.9524,0.1388,31.0525,0.8571,0.2308,0.3,-0.1871,0.0041,104.3069,-0.1593,-0.0508,1.0964,-27.2276,23.4386,0.7421,0.191
2019/11/15,31.14,31.02,0.5764,"4,270,774.95","6,116,799.80","-155,363.44",2.4644,"1,917,659.59",84.6566,33.3333,82.5914,72.5,93.0375,41.85,"47,864,031.56","-13,441,216.09","-26,918.25",31.4264,31.076,31.1855,-0.3536,-1.13,-0.4531,-0.064,-2.2402,-97.8336,-0.0009,-0.75,24.5687,30.9421,11.8219,38.2319,-0.2061,-9.6506,40.8088,80.3175,0.0986,31.1225,0.7143,0.2308,0.3,-0.1768,0.0097,106.9655,-0.1642,-0.0551,1.1229,-29.9222,23.5744,0.7453,0.1828
2019/11/14,30.98,31.19,1.2432,"8,378,148.16","7,394,449.40","21,656.55",0.7916,"2,482,939.88",78.3527,33.3333,94.2918,75.9375,90.297,42.2,"47,887,263.48","-17,157,352.02","29,341.42",31.5339,31.222,31.2683,-0.3644,-0.81,-0.2495,-0.0402,-2.1081,-108.0635,-0.0012,-0.6055,25.7816,34.1288,9.0872,41.1889,-0.3816,11.9147,53.8432,74.9206,-0.0145,30.84,0.7143,0.2308,0.3,-0.0502,0.0102,105.9803,-0.169,-0.0462,1.1821,-16.5367,23.8109,0.7431,0.1865
2019/11/13,31.35,30.72,1.0737,"7,111,596.35","6,767,922.40","-112,588.91",-0.3986,"3,263,849.89",72.1509,33.3333,79.3907,68.1364,83.8041,41.52,"47,758,531.21","-19,405,260.76","-50,404.71",31.6241,31.414,31.3075,-0.3877,-1.94,-0.0327,-0.0151,-3.9675,-128.7436,-0.0015,-1.2027,25.5929,38.3023,0.174,28.4367,-0.5496,-30.814,49.5552,89.8413,0.0729,31.08,0.5714,0.1538,0.3333,0.0843,0.0129,104.3478,-0.1737,-0.0185,1.1436,10.8864,24.0317,0.7415,0.1833
2019/11/12,31.21,31.16,0.7176,"4,857,290.44","6,601,664.80","-174,408.13",0.6479,"3,425,152.67",82.7933,41.6667,95.8719,84.9938,101.5162,42.32,"47,858,621.98","-10,874,454.42","39,439.94",31.8394,31.67,31.6012,-0.3004,-1.67,0.001,0.0127,-2.9258,-103.6974,-0.0012,-0.9445,33.0913,44.6571,9.9599,34.2265,-0.4774,3.655,42.081,75.873,0.1702,31.4075,0.4286,0.1538,0.3333,0.212,0.0107,106.1308,-0.1782,-0.0439,1.1107,1.9988,24.2613,0.736,0.184
2019/11/11,31.71,31.29,0.8243,"5,963,354.91","6,797,702.20","-25,881.86",-1.5896,"3,270,368.24",89.0898,50,92.138,85.5046,105.3325,42.64,"47,878,888.89","-16,851,436.66","-58,778.50",32.0047,31.97,31.8218,-0.2303,-1.41,-0.1744,0.0329,-2.4854,-60.6283,-0.0012,-0.8945,39.076,50.4399,16.3481,36.0328,-0.2171,-9.1585,44.7379,71.746,0.211,32.08,0.5714,0.2308,0.25,0.2186,0.0031,105.9242,-0.1826,-0.0437,1.165,6.8137,24.4295,0.7115,0.192
2019/11/8,32.43,31.75,1.4025,"10,830,219.09","7,207,205.00","111,914.11",-3.1185,"3,238,240.74",89.3222,50,88.501,81.7166,101.5863,43.35,"47,964,965.09","-9,999,907.06","-99,753.34",32.1308,32.278,32.0877,-0.1317,0.45,-0.5422,0.0469,-0.8948,28.3184,-0.0013,-0.41,49.7048,56.1219,36.8708,42.6736,0.3649,23.3984,58.3354,57.1429,0.381,32.09,0.5714,0.25,0.3333,0.183,-0.0103,106.5436,-0.1871,-0.0091,1.1407,19.6001,24.664,0.7099,0.2049
2019/11/7,32.15,32.15,0.5636,"5,267,867.71","7,593,905.60","-150,303.79",-7.0443,"3,348,824.17",84.1257,50,85.855,79.5402,99.2551,44.8,"48,097,476.71","-10,632,459.60","65,709.16",32.1759,32.468,32.2565,-0.0639,-0.44,-0.9686,0.0519,0.5788,17.6524,-0.0012,0.0873,57.2845,59.3304,53.1928,49.2511,0.1281,19.8765,41.4202,44.4444,0.3286,32.1825,0.5714,0.2727,0.4,0.1214,-0.0253,109.727,-0.1915,0.0351,1.0836,-0.1757,24.8582,0.7414,0.2233
2019/11/6,32.74,32,0.6904,"6,284,135.47","9,371,309.80","-2,204.25",-9.9314,"3,260,610.21",87.4425,50,75.5422,85.8039,98.6342,44.46,"48,072,719.56","-13,639,629.25","-77,482.48",32.257,32.298,32.3097,-0.039,-0.72,-1.1802,0.0503,0.1487,43.7757,-0.0013,0.0518,61.3814,60.3533,63.4374,46.683,-0.0241,31.6815,44.1328,49.2063,0.2582,32.71,0.5714,0.2727,0.4,0.1188,-0.039,106.6311,-0.1962,0.0413,1.1407,4.1668,25.0354,0.7836,0.2218
2019/11/5,32.99,32.66,0.6235,"5,877,658.21","9,063,449.00","141,616.66",-15.1627,"3,200,752.65",100.8939,58.3333,90.3129,88.9908,110.4543,45.39,"48,199,161.45","-13,104,777.92","-43,058.69",32.3532,32.416,32.4646,0.0269,0.62,-1.4987,0.0459,2.3023,103.9887,-0.0011,0.7118,67.4819,59.8393,82.7669,57.3184,-0.0668,-21.1476,42.8582,28.254,0.2165,32.9125,0.5714,0.3,0.4545,0.0996,-0.0515,110.3006,-0.201,0.0542,1.1107,19.0711,25.1176,0.8398,0.2133
2019/11/4,33.07,32.83,0.8113,"8,005,723.82","9,395,467.20","406,484.23",-14.6316,"3,352,991.54",103.6086,58.3333,88.2364,88.933,105.472,45.77,"48,229,496.74","-9,143,813.02","-47,034.77",32.1959,32.428,32.3669,-0.0122,1.81,-1.9128,0.0347,3.193,141.7876,-0.0013,0.9718,65.3498,56.0181,84.0132,60.2655,0.0808,47.9879,47.7047,22.8571,0.3252,32.3675,0.7143,0.3,0.3636,-0.0122,-0.064,112.4315,-0.2062,0.0253,1.1557,22.5248,25.2103,0.8515,0.2001
2019/11/1,31.35,32.7,1.5214,"12,436,733.27","9,846,778.40","585,335.87",-21.8046,"3,522,340.61",104.7724,58.3333,94.4847,98.8318,107.61,45.51,"48,197,737.60","-6,800,781.33","82,936.39",32.1015,32.27,32.1353,-0.1158,2.02,-2.1166,0.0262,2.9192,53.4342,-0.0015,0.9782,59.4532,51.3522,75.6553,58.9195,-0.2652,51.3762,59.8762,26.9841,0.1224,31.7375,0.8571,0.2727,0.3,-0.0588,-0.0764,115.9574,-0.2116,0.0315,1.1857,24.5947,25.1448,0.87,0.1803
2019/10/31,33.26,31.3,2.1004,"14,470,691.92","8,271,170.40","362,479.01",-29.2592,"3,100,738.31",117.8283,50,96.711,99.0099,106.2978,43.88,"47,634,869.44","-15,896,422.36","-75,786.38",32.0152,31.934,31.8529,-0.2524,0.41,-2.1623,0.0265,-1.3811,0.2984,-0.0017,-0.3882,52.6719,47.3017,63.4124,40.9758,-0.2954,7.3633,64.6127,71.4286,0.2259,32.5025,0.8571,0.25,0.4,-0.1014,-0.0842,111.8656,-0.217,-0.001,1.1129,9.4542,25.0492,0.87,0.2896
2019/10/30,32.72,32.59,0.6267,"4,694,351.98","6,745,482.00","-173,937.52",-32.0932,"1,985,474.63",139.4169,58.3333,124.5067,128.8919,127.3026,46.13,"48,195,698.66","9,521,560.64","66,949.85",32.1193,31.81,32.1294,-0.1722,0.59,-1.6456,0.0391,2.2004,55.5383,-0.0015,0.8118,64.7222,44.6166,104.9335,61.6544,-0.0521,-44.938,41.681,37.7841,0.2903,32.535,0.8571,0.25,0.4,0.053,-0.0923,119.9926,-0.2222,0.008,1.025,-24.4567,25.0033,0.8874,0.3187
2019/10/29,32.03,32.72,1.0887,"7,484,243.15","7,528,168.40","-40,846.61",-27.0514,"1,965,510.00",143.1906,58.3333,135.7852,136.4211,134.8505,46.27,"48,214,442.40","19,726,537.81","77,177.86",31.9589,31.47,31.8991,-0.3015,1.05,-1.2314,0.0443,2.6161,55.1128,-0.0018,0.8955,53.8026,34.5637,92.2805,64.383,-0.3027,-21.0906,49.622,34.0909,0.3517,31.77,0.8571,0.3333,0.4,0.0551,-0.0964,119.7219,-0.2271,0.0131,1.06,-24.2631,25.0628,1.0996,0.3107
2019/10/28,30.96,32.04,1.7643,"10,119,385.08","6,905,655.40","-98,787.11",-23.0409,"2,828,763.80",133.6383,50,122.656,130.5556,129.3405,45.32,"48,054,876.51","29,446,847.97","92,748.60",31.7278,31.326,31.4887,-0.5187,0.71,-0.7723,0.0614,0.4756,-32.7228,-0.0027,0.23,34.8542,24.9443,54.6739,55.8698,-0.5,18.7812,58.695,53.4091,0.3959,30.8975,1,0.2727,0.3636,0.0628,-0.0965,118.1416,-0.2317,-0.032,1.0871,-27.3679,25.0033,1.2708,0.3219
2019/10/25,30.83,31.02,0.7409,"4,674,339.36","5,806,932.20","-449,289.29",-25.1477,"2,684,860.11",121.7302,50,122.4684,127.7817,127.415,44.08,"47,717,993.76","22,365,591.15","106,200.95",31.5865,31.252,31.213,-0.6939,-1.31,-0.2305,0.099,-2.9032,-118.4612,-0.0032,-0.8545,17.5355,19.9893,12.6278,37.0669,-0.8434,-47.0335,40.1801,85.6813,0.4455,30.705,1,0.25,0.4,0.1331,-0.0912,110.8253,-0.236,-0.0473,1.1593,-38.094,25.0185,1.4043,0.3423
2019/10/24,30.9,30.68,1.0681,"6,548,135.63","6,351,599.80","-395,981.34",-24.3819,"2,620,609.34",111.3192,41.6667,104.4198,116.8394,114.8843,43.56,"47,665,840.29","19,905,732.40","-17,990.08",31.7367,31.314,31.3096,-0.7202,-1.61,0.5042,0.1543,-4.3889,-161.8855,-0.0032,-1.3518,15.9353,21.2163,5.3735,28.6186,-0.6465,-44.467,45.851,93.5335,0.4593,31.165,1,0.25,0.4,0.2988,-0.0803,114.4776,-0.2402,-0.0632,1.2329,-32.4288,25.1291,1.5497,0.3472
2019/10/23,31.6,30.89,1.4244,"8,740,387.80","6,123,213.40","-455,224.15",-19.0608,"2,603,067.00",115.6429,50,118.0171,117.6319,115.3942,43.94,"47,710,301.98","29,313,980.98","-76,353.14",31.9243,31.644,31.6243,-0.6479,-2.21,1.2588,0.2143,-4.3851,-142.5379,-0.0029,-1.3264,19.2207,23.8567,9.9487,30.7428,-0.6184,-5.7497,52.9513,92.5301,0.521,31.8775,0.8571,0.3333,0.3636,0.5642,-0.0649,115.4766,-0.2443,-0.0568,1.295,-31.1056,25.4178,1.5776,0.3454
2019/10/22,31.48,32,0.5636,"4,373,573.75","6,059,624.80","-716,685.07",-19.0797,"2,612,378.84",122.9195,50,116.6311,120.3641,124.1817,45.35,"48,009,692.78","18,794,669.64","96,595.59",32.0585,31.924,31.9915,-0.5387,-0.56,1.732,0.27,-1.3133,-98.6178,-0.0021,-0.4355,24.1904,26.1747,20.2216,45.6762,-0.6193,-57.8664,36.3545,75,0.4893,31.64,0.7143,0.3636,0.3333,0.7455,-0.0455,120.7547,-0.2488,-0.0217,1.3086,-40.0108,25.6208,1.6116,0.3669
2019/10/21,31.43,31.67,0.5537,"4,765,532.93","7,817,827.80","-637,453.00",-13.9068,"2,552,994.07",111.8514,41.6667,105.7212,110.7712,117.4888,44.8,"47,963,784.50","15,406,128.34","18,432.47",32.1099,32.144,31.9873,-0.5655,-1.08,2.2185,0.3181,-2.5888,-142.7603,-0.0016,-0.7945,20.2078,27.1669,6.2895,38.2442,-0.4554,-66.4822,37.2507,84.3243,0.466,31.435,0.5714,0.3636,0.3636,0.9069,-0.026,115.4996,-0.254,-0.0489,1.3929,-29.332,25.9572,1.6487,0.3709
2019/10/18,31.93,31.33,0.8254,"7,493,331.73","8,581,088.60","-489,310.66",-6.2399,"2,155,181.60",114.7287,33.3333,95.3754,111.0476,116.3602,44.35,"47,912,219.28","11,350,064.87","-55,690.10",32.2252,32.322,32.1459,-0.5159,-1.42,2.8083,0.3712,-4.0649,-194.1492,-0.0003,-1.2582,20.0644,30.6465,-1.1,30.0249,-0.453,-18.4199,44.2976,93.5135,0.4324,32.2475,0.5714,0.3333,0.4,1.1484,-0.0031,116.5117,-0.2603,-0.0306,1.4443,-24.3455,26.32,1.672,0.3666
2019/10/17,32.35,32.33,0.5596,"5,366,426.72","9,000,773.60","-483,379.34",-5.199,"2,108,461.79",125.7298,33.3333,107.6038,115.6291,124.6676,45.35,"48,142,018.91","13,702,219.91","55,811.30",32.4657,32.606,32.5539,-0.3483,-0.38,3.4521,0.4223,-1.568,-132.6014,0.001,-0.4482,26.7998,35.9376,8.5243,44.5613,-0.4794,-58.831,36.7319,82.5503,0.478,32.3125,0.4286,0.3636,0.3636,1.4573,0.0197,117.2651,-0.268,-0.0212,1.4207,-20.5131,26.6221,1.6861,0.3887
2019/10/16,32.55,32.29,0.8517,"8,316,526.57","9,646,192.80","-227,143.73",-0.0607,"2,088,836.11",136.9431,33.3333,110.462,123.3914,131.3525,44.83,"48,135,331.80","11,996,712.04","-12,657.08",32.5134,32.69,32.6658,-0.2814,-1.01,4.0651,0.4602,-2.0848,-135.2198,0.0019,-0.6018,31.2956,40.5065,12.8739,43.652,-0.4864,-4.4519,43.8553,84.1751,0.4479,32.9275,0.4286,0.3636,0.3636,1.7344,0.0399,119.0634,-0.2772,-0.0338,1.4843,-7.6895,26.8943,1.7002,0.3704
2019/10/15,32.76,33.1,1.3926,"13,120,209.91","9,760,567.20","-98,362.61",-0.555,"2,020,237.51",137.0649,33.3333,126.8123,125.5034,138.1959,45.64,"48,338,765.20","16,155,042.99","65,398.07",32.5941,32.774,32.8537,-0.1702,0.78,4.5549,0.494,0.1513,-25.2488,0.0021,0.06,38.8678,45.1119,26.3797,60.3594,-0.343,-16.0106,60.1376,40.3341,0.5305,32.6275,0.4286,0.4545,0.3636,1.9711,0.0579,120.8029,-0.2879,-0.0143,1.5464,5.8799,27.115,1.7282,0.3804
2019/10/14,33.05,32.56,0.893,"8,565,452.33","9,476,599.20","-384,976.04",1.2367,"2,007,116.71",153.2799,33.3333,127.2439,143.6886,154.1818,44.66,"48,119,899.04","18,940,532.40","-35,322.73",32.5107,32.814,32.7305,-0.1717,-0.47,5.0225,0.5192,-1.5595,-22.7132,0.0018,-0.4855,36.3086,48.2339,12.4581,49.6541,-0.095,-44.1329,43.5971,39.1228,0.6005,32.955,0.4286,0.3636,0.4167,2.1785,0.0714,118.7454,-0.3001,-0.0401,1.6164,11.4361,27.2735,1.7337,0.3953
2019/10/11,32.85,32.75,0.9742,"9,598,468.37","9,594,545.20","-342,162.54",6.4382,"1,994,513.10",155.5226,41.6667,127.9702,146.9198,149.964,45.25,"48,169,605.87","26,271,374.23","-64,686.92",32.5069,32.766,32.8158,-0.0787,-0.67,5.3434,0.5462,-0.8877,31.1433,0.0017,-0.3727,42.005,54.1965,17.622,53.9241,0.351,-43.0113,46.9649,34.2857,0.6169,32.565,0.5714,0.3636,0.4167,2.3411,0.0797,119.0044,-0.3141,-0.0124,1.5979,12.7746,27.3776,1.7795,0.3985
2019/10/10,32.16,32.75,0.792,"8,561,887.42","9,780,325.60","-347,794.82",11.2598,"2,582,563.72",136.6897,50,119.4655,138.0028,140.8932,45.25,"48,169,605.87","30,979,089.21","79,224.58",32.5126,32.822,32.8487,0.0083,-0.83,5.312,0.566,-0.4484,10.4608,0.0012,-0.32,47.351,60.2923,21.4683,53.9241,0.4404,45.2558,43.5481,33.3879,0.6029,32.895,0.5714,0.3636,0.4167,2.3948,0.0787,119.9194,-0.3297,-0.0198,1.5371,17.6217,27.2154,1.7888,0.3933
2019/10/9,33.79,32.71,0.8125,"8,911,461.51","10,890,528.20","-241,853.00",8.6753,"2,770,389.01",156.9173,50,121.576,140.9732,156.1012,44.32,"48,159,058.31","22,555,569.01","-57,203.41",32.396,32.956,32.8981,0.1165,-1.21,4.8165,0.5786,0.3605,38.7825,0.0012,-0.2009,55.3699,66.763,32.5837,53.3374,1.7773,74.8828,44.2315,33.0684,0.6293,33.4575,0.5714,0.3636,0.4167,2.2798,0.07,121.4631,-0.3469,0.0165,1.5107,43.1148,27.143,1.7881,0.387
2019/10/8,32.5,33.3,1.0513,"11,974,870.66","10,934,905.20","-86,370.97",7.5911,"3,002,046.92",161.1645,50,125.9889,159.2105,157.9511,45.46,"48,316,480.49","28,040,288.41","-33,882.54",32.3612,33.13,32.9921,0.2578,0.14,4.2991,0.5816,3.1545,66.1567,0.0011,0.7182,68.429,72.4595,60.3679,63.2334,5.2683,17.3101,51.7692,23.6884,0.5443,32.675,0.7143,0.4167,0.3333,2.148,0.0546,120.959,-0.3658,0.0691,1.5064,85.1482,26.9594,1.7824,0.3895
2019/9/30,33.22,32.32,0.8242,"9,301,432.15","11,201,954.80","-133,740.76",8.8943,"3,641,858.21",149.778,50,111.9341,138.8015,136.4915,44.48,"47,959,381.50","23,003,764.37","-106,729.84",32.2375,33.254,32.8381,0.3123,-1.09,3.7005,0.571,1.2188,47.4451,0.001,0.1309,70.4239,74.4748,62.3221,50.5283,4.6585,-36.7276,44.6497,39.2687,0.5616,32.9725,0.7143,0.4167,0.3333,1.9605,0.0399,117.6985,-0.386,0.0999,1.4057,60.9103,26.6644,1.7311,0.3973
2019/9/27,33.47,33.03,0.8598,"10,458,288.92","11,110,526.80","60,049.54",13.5954,"4,166,183.04",150.6749,50,125.6109,141.2315,141.5888,45.98,"48,156,230.07","29,432,928.11","17,989.83",32.2788,33.422,33.0972,0.5444,0.86,3.0527,0.5547,4.4675,60.2015,0.0015,1.1345,77.3025,76.5002,78.9071,63.8491,4.6911,13.8999,47.5508,27.9809,0.6667,33.5375,0.7143,0.5,0.3333,1.7969,0.0244,119.2419,-0.4076,0.1226,1.3343,49.7728,26.2684,1.7101,0.4067
2019/9/26,33.9,33.42,1.1438,"14,306,684.29","12,161,674.20","222,931.64",13.8446,"4,179,136.97",162.9458,58.3333,129.1205,146.5742,144.2834,46.63,"48,278,256.76","30,541,607.11","-29,705.27",32.2174,33.498,33.1308,0.6972,2.42,2.7271,0.5145,6.5547,93.6513,0.0019,1.9309,80.7437,76.0991,90.0329,72.6115,5.6667,41.3348,56.2746,21.7806,0.7515,33.7375,0.8571,0.5,0.2727,1.6839,0.008,120.3024,-0.4302,0.1296,1.2964,41.2248,25.8863,1.6583,0.4061
2019/9/25,33.48,33.58,0.6544,"9,181,183.62","12,393,656.00","76,655.86",12.6622,"4,202,116.63",172.9128,58.3333,157.8816,153.6207,144.0496,47.82,"48,345,803.07","35,459,931.66","-42,985.99",31.9851,33.248,32.9863,0.7781,4.49,2.2466,0.4569,8.0582,124.0175,0.0023,2.4027,82.3267,73.7768,99.4264,76.186,3.4304,12.0507,44.7654,19.2369,0.7412,33.87,0.7143,0.5,0.2727,1.5225,-0.0039,119.8858,-0.4538,0.1495,1.2279,45.3798,25.5842,1.5502,0.3818
2019/9/24,33.91,33.92,1.0506,"13,099,497.14","13,916,045.40","345,048.51",10.9888,"4,197,664.67",187.8901,58.3333,187.6485,149.2511,149.5606,49.03,"48,437,086.85","29,434,815.05","16,406.07",31.6664,32.732,32.6894,0.7868,4.94,1.8164,0.3885,10.1865,166.5869,0.0024,3.0718,83.1084,69.5019,110.3216,83.4617,2.3399,48.6065,54.1499,10.7084,0.7428,33.0525,0.8571,0.4545,0.3333,1.3427,-0.015,119.1011,-0.4781,0.1159,1.165,37.5585,25.4073,1.4115,0.4109
2019/9/23,33.19,33.16,0.74,"8,663,776.27","12,481,196.80","328,886.91",7.1053,"4,173,434.54",184.9899,50,190.4777,165.1359,147.1715,48.18,"48,136,565.36","33,110,324.53","58,815.44",31.2,31.766,32.0741,0.6457,4.07,1.4592,0.316,8.7629,178.0194,0.0021,2.6609,80.0169,62.6986,114.6534,79.8831,1.9015,0.6114,43.225,5.8586,0.7342,33.03,0.8571,0.4545,0.3333,1.142,-0.0234,114.9792,-0.5029,0.0965,1.1143,22.535,25.2205,1.2058,0.3884
