日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,AR,BR,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB大盘同步指标-上证指数,JDQS阶段强势指标-上证180,JDRS阶段弱势指标-上证指数,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2018/9/10,16.77,16.66,0.8768,"2,605,677.19","2,901,703.60","77,515.70",-11.6615,"594,384.02",58.1023,41.6667,72.8275,77.8177,64.8291,166.37,"-16,056.44","62,316,113.62","-3,354,651.41",17.0524,16.826,16.813,0.0614,-0.37,-2.1663,-0.483,-2.8807,-131.4733,-0.0001,-0.4964,18.7049,27.933,0.2487,31.5025,-0.6759,-38.7002,43.7769,88.0952,-0.3684,16.7075,0.8571,0.2,0.4,-0.9528,0.0256,82.762,-0.6273,-0.0502,0.4286,-32.0091,22.7298,0.5697,0.2843
2018/9/7,16.51,16.71,0.8501,"2,542,428.55","2,966,787.00","88,564.29",-8.8516,"783,891.82",53.6956,41.6667,70.5775,72.8929,59.5634,166.57,"2,888.59","62,323,897.17","-891,568.59",17.1062,16.972,16.8894,0.0674,-0.7,-2.4,-0.4875,-2.7782,-158.8129,-0.0006,-0.4891,21.5356,32.547,-0.4873,32.7593,-0.3759,0.8602,42.8677,84.127,-0.3638,16.705,0.8571,0.2222,0.3636,-1.0031,0.0249,83.5918,-0.61,-0.0533,0.4607,-33.4704,22.9513,0.5781,0.343
2018/9/6,16.83,16.6,1.0464,"3,021,438.73","2,985,804.00","116,439.18",-15.6367,"809,800.32",40.827,33.3333,57.0523,59.4461,49.0515,166.37,"-98,351.19","62,307,077.75","-5,743,217.31",17.2169,17.036,16.9791,0.0802,-0.97,-2.5755,-0.4931,-3.7867,-166.2486,-0.0007,-0.6309,24.3669,38.0527,-3.0049,27.4531,-0.45,-31.0089,47.5043,92.126,-0.4338,16.9475,0.7143,0.2222,0.3636,-1.0225,0.0245,85.4789,-0.592,-0.0309,0.4871,-34.4483,23.2882,0.6336,0.4204
2018/9/5,17.3,16.82,1.5854,"4,002,476.58","2,862,103.20","116,231.09",-15.4277,"875,601.86",40.4945,41.6667,54.2211,54.5966,45.2196,166.82,"-108,447.99","62,346,249.90","-8,002,597.34",17.3649,17.198,17.1687,0.1359,-0.72,-2.8407,-0.5009,-2.9849,-119.8932,-0.0006,-0.4927,35.3003,44.8957,16.1095,31.6106,-0.4634,-1.0565,58.6367,80.3681,-0.4899,17.3125,0.7143,0.25,0.3333,-1.0236,0.0246,82.8571,-0.5734,-0.0141,0.5357,-35.3269,23.6483,0.7447,0.3968
2018/9/4,17.39,17.34,0.8759,"2,414,417.24","2,495,779.80","20,216.18",-15.7349,"870,698.01",41.2425,41.6667,64.9394,57.4038,47.5771,167.34,"42,898.69","62,464,908.65","-7,961,050.53",17.4423,17.348,17.3431,0.1882,-0.31,-3.614,-0.5179,-0.0912,-26.4151,0,-0.0445,52.4296,49.6934,57.9021,45.0478,0.0153,-52.0018,39.8319,54.8387,-0.5088,17.275,0.7143,0.25,0.3333,-1.0967,0.0221,81.8697,-0.5546,-0.0091,0.5486,-43.5122,23.9288,0.9177,0.4074
2018/9/3,17.04,17.39,0.9524,"2,895,872.63","2,759,907.00","34,485.52",-12.4829,"905,609.11",41.3774,41.6667,61.3008,56.5498,48.5445,167.43,"108,615.84","62,471,859.05","-13,290,078.47",17.4867,17.388,17.3446,0.1703,0.26,-4.4254,-0.5437,0.2546,-58.8945,0.0001,0.0327,51.0403,48.3253,56.4703,46.6362,0.1679,-13.6647,45.54,59.1743,-0.6524,17.095,0.8571,0.25,0.25,-1.2073,0.0177,80.959,-0.5362,-0.0125,0.5793,-38.8116,24.1776,1.0535,0.3929
2018/8/31,17.11,17.03,0.7912,"2,638,940.87","3,073,063.40","14,984.16",-15.2973,"915,941.03",40.4846,33.3333,67.1455,57.9431,48.731,166.96,"-66,799.67","62,409,991.50","-14,290,891.84",17.5355,17.44,17.3219,0.1382,-0.03,-5.0017,-0.5674,-2.0279,-91.6373,0.0003,-0.3118,46.3521,46.9677,45.1207,32.3161,-0.2982,-14.5872,41.517,76.7544,-0.6274,17.47,0.7143,0.2222,0.2727,-1.277,0.0128,79.9155,-0.5186,-0.0006,0.5779,-39.2455,24.4412,1.1832,0.4262
2018/8/30,17.55,17.41,0.642,"2,388,574.44","3,328,354.60","25,091.01",-16.9723,"993,451.56",44.0463,33.3333,64.4329,54.4326,50.4657,167.34,"-104,592.86","62,467,467.08","-16,307,165.45",17.6397,17.46,17.4678,0.1702,-0.09,-5.3014,-0.5868,-0.3434,-24.4052,0.0007,-0.0045,58.0698,47.2756,79.6582,42.3012,-0.3625,-12.5798,38.1848,60.0877,-0.6306,17.5225,0.5714,0.2,0.2727,-1.2977,0.0072,83.4612,-0.5023,0.0109,0.5786,-30.5829,24.6889,1.2547,0.3998
2018/8/29,17.55,17.57,0.5622,"2,116,160.05","3,701,779.40","77,930.65",-21.781,"892,496.72",47.6536,41.6667,78.9244,54.5614,50.755,167.59,"93,799.34","62,489,107.46","-12,305,031.47",17.7257,17.39,17.4967,0.1517,-0.04,-5.5295,-0.6118,0,-28.1434,0.0003,0.0945,51.2779,41.8785,70.0767,47.445,-0.4632,-17.3747,35.1754,53.0702,-0.5729,17.5625,0.5714,0.2,0.2727,-1.3065,0.0003,82.8383,-0.4875,-0.0146,0.5943,-22.886,24.881,1.3511,0.4021
2018/8/28,17.59,17.54,0.9583,"3,740,074.17","3,780,051.60","194,038.54",-29.4347,"732,287.49",58.3004,41.6667,92.1191,66.4292,60.1346,167.38,"-27,567.74","62,485,472.58","-16,605,694.17",17.7413,17.376,17.4601,0.0996,0.5,-5.9013,-0.6348,-0.5575,-23.2323,-0.0002,-0.03,44.0947,37.1788,57.9267,46.4271,-0.4966,23.5308,47.5655,54.386,-0.5716,17.5475,0.5714,0.1,0.2727,-1.3508,-0.0073,87.9639,-0.4744,-0.0299,0.6393,-11.9643,24.9094,1.4284,0.4014
2018/8/27,17.29,17.65,1.1816,"4,459,044.42","3,900,650.60","211,873.66",-31.5369,"819,296.55",56.0935,50,92.1526,66.6667,58.4372,167.61,"103,600.48","62,508,768.81","-15,254,372.12",17.7351,17.39,17.4202,0.0374,0.43,-6.0696,-0.6505,-0.3106,-35.0172,-0.0013,0.0027,38.1851,33.7208,47.1138,49.3475,-0.4207,17.0212,55.1365,49.5614,-0.5933,17.105,0.5714,0.1111,0.25,-1.4009,-0.0164,79.648,-0.4633,-0.0516,0.6629,-10.8647,24.874,1.4368,0.3904
2018/8/24,16.95,17.13,0.9708,"3,895,645.30","3,801,971.40","159,525.04",-33.9177,"856,152.29",47.8329,50,79.2068,62.2837,52.3619,167.09,"20,973.82","62,372,395.21","-9,627,906.00",17.7547,17.268,17.3053,-0.0638,-0.7,-6.3091,-0.6573,-3.5428,-104.4004,-0.0024,-0.58,30.9016,31.4887,29.7273,32.6613,-0.5942,16.3408,50.0158,72.3684,-0.4863,17.2025,0.4286,0.1111,0.2727,-1.4691,-0.0262,75.6625,-0.4541,-0.0685,0.6843,-11.515,24.6801,1.4455,0.4069
2018/8/23,17.44,17.06,1.1003,"4,310,599.65","4,027,290.20","136,500.50",-36.2953,"864,020.56",48.0315,41.6667,69.0639,57.0593,49.686,166.77,"-93,238.48","62,356,352.88","-9,855,865.83",17.8664,17.286,17.3929,-0.0904,-1.02,-6.7302,-0.6493,-4.1752,-102.6796,-0.0031,-0.7564,32.5365,31.7822,34.0452,30.0773,-0.3118,-14.0404,52.8977,75.4386,-0.4772,17.51,0.4286,0.2,0.3,-1.5545,-0.037,74.4653,-0.4469,-0.0698,0.7157,-14.6449,24.4965,1.4255,0.3952
2018/8/22,17.5,17.5,0.6339,"2,517,226.91","3,856,568.20","69,452.65",-36.5188,"833,902.58",45.1663,50,67.011,56.9983,49.2101,167.4,"-11,925.47","62,463,046.82","-7,518,860.87",17.9656,17.44,17.5593,-0.0875,-1.11,-6.9111,-0.6375,-2.2574,-77.6818,-0.0033,-0.3709,36.5241,31.405,46.7622,37.6437,-0.25,-50.0885,37.3271,62.963,-0.4564,17.445,0.5714,0.1818,0.2222,-1.5858,-0.0497,75.4636,-0.4413,-0.0437,0.72,-13.4351,24.3098,1.4058,0.4021
2018/8/21,17.16,17.61,1.1908,"4,300,573.31","3,969,860.00","148,089.97",-40.1742,"768,865.59",52.5692,50,87.8303,55.0201,59.4507,167.61,"93,673.50","62,478,766.37","-10,999,716.39",18.0263,17.556,17.589,-0.142,-0.78,-7.4129,-0.6262,-1.8303,-109.2342,-0.0035,-0.3309,32.8563,28.8455,40.878,39.7257,-0.3672,2.3934,52.6493,66.6667,-0.5375,16.96,0.7143,0.2727,0.2222,-1.6927,-0.0586,79.0395,-0.4372,-0.0028,0.8029,-7.4105,24.2134,1.4002,0.3915
2018/8/20,17.21,17.04,1.1902,"3,943,727.99","3,645,333.20","91,242.32",-42.2704,"856,222.13",47.7566,41.6667,75.6301,51.2272,53.8583,166.88,"47,625.07","62,333,557.50","-13,441,518.20",18.1297,17.756,17.5785,-0.2167,-1.3,-7.5258,-0.6069,-5.4384,-169.0795,-0.0037,-0.9282,24.9424,26.8401,21.1469,20.8137,-0.6066,-50.7634,49.4058,87.5862,-0.5105,17.385,0.7143,0.2727,0.2222,-1.7575,-0.064,75.9697,-0.4343,-0.0673,0.8057,-8.0047,24.089,1.3754,0.4002
2018/8/17,17.96,17.22,1.7027,"5,133,936.76","3,359,938.00","44,100.41",-33.4003,"967,105.11",57.8377,41.6667,89.2173,57.75,59.9505,167.1,"-64,582.96","62,375,359.57","-19,720,288.32",18.3556,18.026,17.8477,-0.1794,-1.08,-7.2071,-0.5764,-5.4063,-110.4208,-0.0032,-0.8891,25.5715,27.789,21.1365,22.687,-0.5833,-18.6085,59.7534,93.6061,-0.4809,17.9175,0.8571,0.2727,0.1111,-1.7163,-0.0657,76.4654,-0.4327,-0.0385,0.7814,-4.0682,23.9338,1.3118,0.3847
2018/8/16,17.98,17.83,1.1123,"3,425,710.99","2,957,861.20","-123,708.48",-33.639,"873,055.49",68.4083,41.6667,107.86,65.5914,65.2402,168.01,"-56,203.63","62,547,662.81","-18,942,460.97",18.6085,18.25,18.1616,-0.12,0.17,-6.4811,-0.5509,-3.3037,-68.6353,-0.0026,-0.4636,31.4511,28.8977,36.558,30.4184,-0.576,-21.6544,44.3313,90.1299,-0.2533,18.2,0.8571,0.3,0.1,-1.616,-0.064,77.623,-0.432,-0.0409,0.7621,-17.288,23.8667,1.2327,0.3617
2018/8/15,18.65,18.08,0.9935,"3,097,016.59","3,047,684.40","-196,589.90",-33.0995,"1,660,995.39",65.4865,50,104.7179,67.3285,60.4202,168.54,"-76,234.71","62,594,536.42","-12,840,964.04",18.7397,18.344,18.3273,-0.1186,-0.19,-5.5071,-0.5335,-3.2465,-52.5815,-0.0019,-0.4145,32.891,27.621,43.431,34.4252,-0.7015,-48.6302,40.8082,83.6364,-0.119,18.58,1,0.2727,0,-1.4929,-0.0588,81.9955,-0.4319,-0.0608,0.7621,-5.0454,23.8499,1.1774,0.3555
2018/8/14,18.5,18.61,0.7664,"2,708,971.90","3,103,200.80","-248,764.42",-28.7006,"1,739,364.57",69.9326,50,100.2445,70.1932,62.4041,169.14,"29,911.40","62,682,338.59","-5,662,182.47",18.8475,18.26,18.451,-0.1369,0.7,-4.6817,-0.516,-1.5734,-38.8708,-0.0013,-0.1318,31.3365,24.986,44.0374,44.8656,-0.708,-59.2179,36.8507,70.5584,-0.0464,18.275,1,0.2727,0,-1.3877,-0.0503,61.2978,-0.4322,-0.0714,0.7579,-2.5041,23.8405,1.1307,0.3591
2018/8/13,18.02,18.39,0.6365,"2,536,577.92","3,546,857.40","-258,369.52",-23.8502,"1,637,510.85",70.4358,50,106.6867,71.7972,62.3519,168.85,"109,622.35","62,649,818.94","-2,739,868.08",18.856,18.192,18.3715,-0.2426,-0.2,-3.901,-0.4952,-3.7467,-63.4615,-0.0018,-0.5445,22.635,21.8108,24.2834,38.4037,-0.8234,-51.7107,35.4073,76.1421,-0.0302,18.365,1,0.1818,0,-1.2975,-0.0396,64.5943,-0.4325,-0.1159,0.7579,-4.0289,23.7679,1.1061,0.3544
2018/8/10,18.15,18.34,0.7064,"3,034,966.63","4,040,847.00","-222,396.55",-23.3115,"1,529,240.35",72.7461,41.6667,115.5066,73.9286,68.0369,168.38,"-23,777.36","62,642,806.71","-5,187,042.59",18.8709,18.096,18.3622,-0.3267,-0.91,-3.0921,-0.4585,-4.9987,-65.0441,-0.0021,-0.8309,20.1289,21.3987,17.5895,37.0053,-0.819,-61.1306,37.6316,77.4112,-0.0587,18.115,1,0.1667,0,-1.1982,-0.0268,62.0433,-0.4327,-0.1153,0.8164,7.8142,23.6743,1.0659,0.3544
2018/8/9,17.65,18.3,0.7469,"3,797,426.78","4,283,558.20","-178,757.53",-16.6605,"1,463,170.21",68.8451,41.6667,103.0026,71.9449,68.2787,168.19,"97,945.65","62,636,192.60","-1,067,512.14",18.981,18.146,18.3734,-0.4047,-1.74,-2.0242,-0.4085,-6.3579,-94.0797,-0.0025,-1.0927,17.2197,22.0335,7.5919,36.0373,-0.9675,-63.8088,41.526,78.4264,-0.0744,17.805,1,0.1667,0,-1.0481,-0.0123,63.0165,-0.4325,-0.1282,0.81,16.8736,23.6573,1.026,0.3404
2018/8/8,18.27,17.66,0.589,"3,415,106.40","5,140,181.40","-163,918.69",-7.207,"1,374,189.50",68.819,41.6667,91.5334,70.9983,64.4122,167.39,"-93,997.14","62,497,066.35","-465,214.84",19.0951,18.336,18.4101,-0.4697,-3.14,-1.0578,-0.3455,-10.7179,-128.1658,-0.0026,-1.9955,14.7905,24.4405,-4.5094,19.5545,-0.9678,-9.5308,38.4001,94.6701,0.0516,18.07,1,0.1667,0,-0.8842,0.0043,61.8781,-0.4317,-0.1501,0.785,14.0964,23.5249,0.9729,0.3576
2018/8/7,17.99,18.27,0.8841,"4,857,946.09","5,705,621.40","-65,424.48",-10.9289,"1,349,148.53",61.0095,41.6667,85.0556,68.0645,62.4146,168.03,"108,362.75","62,609,270.22","293,582.05",19.3722,18.812,18.7851,-0.3879,-2.46,-0.3974,-0.271,-8.5929,-157.6782,-0.0019,-1.7027,19.4585,29.2655,-0.1554,24.5869,-0.8133,2.1757,45.0046,79.1878,-0.085,18.1,1,0.1818,0,-0.7383,0.0185,64.4899,-0.4302,-0.1378,0.7764,9.0056,23.3674,0.8527,0.3337
2018/8/6,18.6,17.91,0.873,"5,113,907.76","5,583,666.00","-51,475.95",-12.1464,"1,966,802.41",72.1675,33.3333,86.8171,74.1694,67.8627,167.21,"-87,855.40","62,510,041.48","106,489.20",19.6118,19.318,19.0426,-0.3349,-3.08,0.0697,-0.2054,-11.1277,-202.004,-0.0014,-2.2336,18.7817,34.1689,-11.9928,13.659,-0.5372,12.384,45.4402,96.9359,0.1162,18.72,0.8571,0.1818,0.1667,-0.6254,0.0302,69.5534,-0.4279,-0.1532,0.7529,28.8687,23.2172,0.7699,0.3169
2018/8/3,19.2,18.59,0.6772,"4,284,984.24","5,775,581.60","-24,084.36",-14.4423,"2,110,464.72",79.9828,33.3333,99.8207,82.6049,76.4609,168.08,"-84,530.78","62,694,473.17","763,204.88",19.9858,19.882,19.6089,-0.1363,-2.19,0.6545,-0.1445,-8.6561,-213.3281,-0.0002,-1.7664,26.6405,41.8625,-3.8036,17.6952,-0.4609,-34.7528,41.8706,97.1429,0.2341,19.2075,0.8571,0.2,0.1429,-0.465,0.0418,72.5888,-0.4249,-0.0774,0.7707,13.4061,23.121,0.6232,0.2464
2018/8/2,19.83,19.25,1.4245,"8,054,914.44","6,260,786.20","114,720.99",-14.5396,"2,053,860.06",75.3289,33.3333,93.8019,80.0676,75.4019,168.74,"14,598.96","62,839,827.83","4,934,336.03",20.3212,20.362,20.1184,0.0652,-1.94,1.35,-0.1091,-6.2234,-237.9832,0.0009,-1.2618,38.4036,49.4736,16.2638,23.2527,-0.429,-40.1818,56.8717,76.1905,0.3857,20.235,0.7143,0.2222,0.125,-0.3154,0.0526,75.1366,-0.4211,-0.0494,0.76,9.7921,23.0549,0.5538,0.1904
2018/8/1,20.82,20.04,1.0277,"6,315,103.79","5,701,642.20","-57,447.87",-7.7438,"2,028,295.41",84.6487,41.6667,92.1048,86.1014,78.0528,169.53,"-106,811.34","63,160,011.64","12,444,401.13",20.5652,20.668,20.5526,0.258,-1.11,1.7674,-0.1004,-2.9814,-84.3671,0.0017,-0.6036,44.6297,55.0085,23.8719,33.8603,-0.0539,1.6472,49.3357,88.9503,0.6641,20.735,0.7143,0.2222,0.125,-0.2041,0.0619,76.4594,-0.4168,-0.0128,0.6921,-9.8265,23.0144,0.5148,0.2299
2018/7/31,20.69,20.8,0.5946,"4,312,640.63","6,021,070.00","-118,673.64",-10.2771,"2,033,954.22",80.8534,41.6667,88.3326,86.4636,78.64,170.34,"71,590.61","63,386,104.26","9,875,090.02",20.6921,20.898,20.8089,0.3944,0.65,1.7058,-0.118,0.5438,19.3408,0.0023,0.0882,60.4929,60.198,61.0827,53.3837,-0.1822,-40.0815,41.082,44.7368,0.626,20.7925,0.7143,0.3333,0.125,-0.1881,0.0692,79.9078,-0.4121,0.0048,0.6829,-19.807,23.0518,0.5405,0.2376
2018/7/30,21.1,20.73,0.88,"6,017,979.59","7,277,215.40","-5,455.17",-9.9336,"3,034,094.21",93.0472,41.6667,94.5463,86.794,86.4268,170,"-32,363.40","63,371,493.56","4,257,332.89",20.6556,20.968,20.8133,0.4366,0.48,1.5318,-0.1548,0.2539,49.5345,0.0027,0.0527,59.7716,60.0505,59.2138,51.2251,0.433,-30.4217,46.7998,37.551,0.4898,20.9375,0.5714,0.3333,0.25,-0.2161,0.0745,78.8513,-0.407,-0.0029,0.7157,-7.8445,23.0495,0.579,0.2306
2018/7/27,20.7,20.99,1.0329,"6,678,518.72","6,819,819.00","16,181.18",-7.2092,"3,031,232.60",92.1136,50,108.0543,96.7401,91.7019,170.57,"34,254.80","63,445,834.67","4,671,414.85",20.6695,20.852,20.8549,0.4954,0.69,1.2488,-0.198,1.6916,77.7778,0.0029,0.3173,60.9477,60.19,62.4633,59.7953,0.5549,21.1601,49.0553,26.9388,0.3005,20.92,0.5714,0.4,0.25,-0.2757,0.0793,79.5377,-0.4014,0.0272,0.7007,-16.7291,23.0008,0.6044,0.2085
2018/7/26,21.29,20.78,0.8475,"5,381,728.83","6,453,014.60","-7,204.82",-10.5043,"3,030,368.31",104.9684,41.6667,91.4945,97.6481,92.3077,170.11,"-97,700.74","63,378,473.64","-1,715,337.90",20.6375,20.704,20.7874,0.5101,0.08,0.8567,-0.2503,1.0987,97.8798,0.0026,0.1709,59.6536,59.8111,59.3387,54.6934,1,-15.6881,44.5646,35.5102,0.1302,21.145,0.5714,0.3333,0.2222,-0.3954,0.0818,76.6507,-0.3954,0.0048,0.6929,-22.1333,22.9048,0.5997,0.1752
2018/7/25,21.14,21.19,1.2916,"7,758,224.68","6,285,019.60","103,538.92",-13.2306,"3,005,771.88",103.6353,41.6667,109.0983,109.282,102.7638,170.72,"45,266.06","63,481,533.04","8,424,677.91",20.5726,20.608,20.7911,0.5508,0.4,0.4938,-0.3057,3.3869,136.9193,0.0025,0.6564,63.5136,59.8898,70.7612,68.9234,1.5608,2.4853,51.5115,15.917,0.2471,20.9,0.5714,0.3333,0.2222,-0.4949,0.0803,79.8718,-0.389,0.0425,0.74,-24.6626,22.8268,0.6169,0.228
2018/7/24,20.02,21.15,1.602,"10,353,155.74","6,027,555.40","32,322.47",-16.8481,"3,054,850.43",78.268,41.6667,88.8848,94.6195,87.1037,170.4,"88,385.73","63,466,809.75","5,247,357.10",20.4521,20.51,20.5917,0.5052,0.73,0.2987,-0.3679,3.6384,107.4657,0.002,0.7173,57.9776,58.0779,57.7769,68.2518,0.513,14.6736,60.5405,17.301,0.1017,20.1,0.7143,0.2222,0.2222,-0.6363,0.0778,80.9724,-0.3822,0.0567,0.7771,-21.9378,22.7172,0.601,0.2613
2018/7/23,20.04,20.15,0.5235,"3,693,777.62","6,621,645.00","-359,944.17",-16.9332,"2,800,552.51",68.3805,41.6667,74.7769,82.6087,77.8322,169.25,"59,916.15","62,940,378.98","4,267,409.76",20.3215,20.438,20.3125,0.4193,-0.53,-0.4825,-0.4251,-0.6778,-9.7561,0.0015,-0.19,50.1243,58.1281,34.1166,42.2548,0.057,-40.603,38.6606,51.9031,0.2489,20.1725,0.5714,0.2,0.3333,-0.825,0.0753,77.6194,-0.3749,0.0035,0.7379,-38.2787,22.5425,0.6822,0.299
2018/7/20,20.25,20.25,0.6379,"4,793,769.53","7,096,223.20","-242,282.76",-16.2146,"2,605,108.96",66.9173,41.6667,71.7661,82.055,77.686,169.35,"69,423.07","62,958,722.85","-10,648,198.10",20.3691,20.492,20.3938,0.4736,-0.04,-1.3166,-0.4718,0.1731,8.1281,0.0014,-0.05,55.7986,62.13,43.1359,45.3493,0.5549,-20.4935,41.7894,47.619,0.2026,20.395,0.5714,0.1818,0.375,-0.9791,0.0708,76.0706,-0.3672,0.0059,0.8293,-38.4664,22.4327,0.8105,0.3019
2018/7/19,20.75,20.3,0.534,"4,524,232.61","7,574,166.00","-137,749.92",-18.1351,"2,556,719.32",71.3608,41.6667,68.1153,83.3817,77.4658,169.45,"-75,145.20","62,970,623.12","-15,371,262.97",20.4227,20.578,20.4657,0.5245,0.35,-2.0836,-0.5271,0.6778,53.3013,0.0007,0.0882,62.2694,65.2957,56.2168,46.7767,0.5464,-55.4309,40.5507,45.9184,-0.0072,20.6625,0.5714,0.1818,0.375,-1.1245,0.0653,78.1671,-0.359,0.0291,0.8621,-32.3951,22.4145,0.938,0.2996
2018/7/18,20.7,20.7,0.7921,"6,488,518.79","8,402,018.80","85,066.70",-20.0643,"2,378,909.25",78.5243,41.6667,88.0922,96.762,86.8109,169.93,"33,865.87","63,057,317.54","-12,933,141.41",20.4296,20.576,20.5485,0.5778,0.62,-2.8986,-0.5908,2.9253,100.2163,0.0005,0.5491,70.9551,66.8088,79.2476,59.1985,0.7831,-1.6363,45.225,32.3129,-0.0902,20.955,0.4286,0.1818,0.375,-1.2831,0.0597,80.2637,-0.3504,0.0686,0.885,-30.7783,22.4825,1.0656,0.3069
2018/7/17,21.35,20.79,2.0114,"13,688,947.52","8,202,780.60","237,553.55",-22.4576,"2,405,965.61",83.7344,50,84.7268,98.1287,89.3156,170.11,"-72,097.97","63,085,445.75","-14,992,608.96",20.4132,20.426,20.4728,0.561,0.66,-3.445,-0.6634,3.6176,189.0966,0.0004,0.7318,72.8686,64.7357,89.1345,62.3006,2.9888,86.2986,68.3341,29.2517,-0.1021,20.46,0.5714,0.2,0.3333,-1.4516,0.0544,80.6752,-0.3416,0.0558,0.9293,-30.6114,22.6016,1.1101,0.2985
2018/7/16,20.66,20.42,0.8632,"6,099,401.71","6,750,676.40","-250,751.66",-30.9207,"1,548,027.01",74.989,50,68.0606,102.0611,80.3213,169.74,"-30,516.24","62,839,418.80","9,332,190.83",20.3524,20.284,20.3142,0.4991,0.71,-4.1053,-0.7357,2.1128,107.9399,0.0005,0.4218,74.1818,60.6692,101.207,54.0519,0.3107,-39.0994,42.3753,32.9412,-0.072,20.5675,0.5714,0.2,0.3333,-1.6563,0.0464,82.8062,-0.3328,0.0362,0.9343,-28.6507,22.7933,1.1577,0.2864
2018/7/13,20.24,20.68,0.9682,"7,159,099.85","7,052,401.40","-236,123.40",-30.6218,"1,511,177.66",73.9111,50,63.5141,99.2515,77.5963,170.12,"87,745.92","62,915,954.40","9,718,283.37",20.2822,20.226,20.2613,0.466,1.4,-4.9465,-0.8014,3.8457,94.0299,0.0005,0.7209,70.5864,53.9129,103.9334,61.9951,0.6019,-26.9194,47.262,38.2445,-0.1326,20.1975,0.5714,0.2222,0.3333,-1.8977,0.0369,87.0004,-0.3238,0.0266,1.005,-26.8757,23.1274,1.2012,0.1802
2018/7/12,19.9,20.29,1.2351,"8,608,241.20","7,458,204.00","-299,323.89",-36.0607,"1,510,683.90",75.8379,41.6667,75.3122,104.3639,81.1175,169.6,"59,576.53","62,777,153.11","4,695,874.27",20.1842,20.032,20.052,0.3551,0.66,-5.5567,-0.8647,2.0495,10.7199,-0.0001,0.4455,57.5953,45.5762,81.6336,53.4428,0.2844,-16.5779,53.6489,54.7278,-0.1417,19.7675,0.5714,0.2222,0.4,-2.1048,0.0284,87.9497,-0.3152,0.0148,1.0264,-25.6238,23.5699,1.2667,0.4776
2018/7/11,19.45,19.95,0.775,"5,386,487.52","6,983,846.20","-509,838.92",-38.2046,"1,689,915.68",18.6018,33.3333,62.6126,108.965,49.429,169.06,"107,565.94","62,630,148.70","-7,118,780.21",20.1851,19.83,19.933,0.2636,0.27,-5.5036,-0.9152,-0.0334,-53.8277,-0.0006,0.1045,49.4771,39.5666,69.298,44.3439,-0.25,-48.2278,38.156,64.4699,-0.2625,20.035,0.4286,0.2,0.4444,-2.2152,0.0246,85.2929,-0.3075,0.0266,1.0279,-23.2607,24.1199,1.2749,0.4626
2018/7/10,20.13,20.08,0.8049,"6,253,929.58","7,098,936.60","-477,760.32",-34.469,"1,683,306.18",26.9006,41.6667,72.1403,115.1558,58.7381,169.19,"30,179.15","62,665,765.49","6,537,752.43",20.2172,19.766,19.9246,0.2016,-0.05,-6.8274,-0.9556,-0.0207,-26.5566,-0.002,0.1227,45.2436,34.6114,66.5081,47.2886,-0.2931,-12.3692,41.15,60.745,-0.1209,19.99,0.4286,0.2,0.4,-2.2775,0.0241,87.4564,-0.3015,-0.0108,1.0414,-19.082,24.7179,2.2075,0.4552
2018/7/9,19.71,20.13,0.9929,"7,525,071.19","7,848,682.80","-464,371.52",-35.2006,"1,734,140.75",23.8753,50,70.3977,107.6058,55.0513,169.44,"106,999.06","62,681,457.26","12,070,205.29",20.1988,19.686,19.8468,0.0973,0.14,-7.8835,-0.9899,-0.2807,-38.9514,-0.0025,0.0455,35.8561,29.2952,48.9778,48.317,-0.5012,-23.8653,45.8471,59.3123,-0.0025,19.565,0.5714,0.2,0.3333,-2.3728,0.0218,83.3195,-0.2976,-0.0496,1.1264,-7.1116,25.3439,2.5802,0.447
2018/7/6,19.21,19.71,1.2745,"9,111,317.20","7,650,593.40","-530,755.56",-35.7106,"1,851,372.65",28.3695,41.6667,75.0652,111.3769,58.1613,168.86,"50,039.17","62,519,591.08","15,427,286.65",20.273,19.686,19.7053,-0.0488,0.29,-9.3506,-1.0128,-2.6546,-89.6237,-0.0029,-0.4818,25.941,26.0148,25.7934,39.0366,-0.5058,-27.3654,52.2803,71.3467,-0.1049,19.485,0.5714,0.2727,0.375,-2.5221,0.0157,84.7013,-0.2963,-0.0824,1.2421,-3.202,25.8211,2.9723,0.4508
