QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,MOBV,PVT,WVAD,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,VHF,49
0.678182414,-0.079500374,-0.416788707,0.636237167,-0.727383834,-0.502336384,-0.227407944,1.410389637,-0.094849734,-0.397191893,0.210832218,-0.63341113,-1.935659629,1.189620247,-0.494386564,0.351001864,0.32793,0.319380655,-0.332797292,-0.095275444,-0.757361187,-0.365719035,-0.292498674,-0.500552352,-0.539793153,-0.251738765,-0.773323867,-0.840667,-0.548779977,-0.738237623,-0.328545748,-0.448790915,0.953465438,1.107281319,0.303046819,0.348399547,0.305927739,-0.498660177,-0.173164478,-0.449655099,-1.124062521,-0.514605813,-0.569937318,-0.456430204,-0.357538772,0.590681732,1.16719089,-0.33340686,-0.114952008,-1
0.880464858,-0.16009293,-0.59457958,0.489652472,-0.723038647,-0.513335898,0.245644185,1.410389637,0.424106684,-0.029261441,0.809027004,-0.573151815,0.926125108,1.201700647,-0.280847723,0.358197079,0.321566346,0.33614862,-0.299411258,0.297642536,-0.760258922,-0.341542775,0.149353105,-0.122477924,-0.494390988,0.171869966,-0.463865558,-0.823465864,0.044443707,0.236592473,-0.268457028,0.229771115,0.825912419,0.246501325,0.213917431,0.37736054,0.305927739,-0.498660177,-0.173164478,-0.460337737,-1.265182401,-0.490794331,-0.612310612,-0.074176451,-0.3862478,0.573622269,1.12320364,-0.368237141,-0.105677188,1
2.4062172,0.226959249,-0.73258372,0.286119819,-0.785929243,-0.588674054,0.45525893,0.806581373,0.130050641,-0.02669238,0.717431917,-0.613261921,-1.625729401,1.198468149,-0.268244724,0.35504704,0.310873319,0.325129299,-0.46980301,0.184492105,-0.692288765,-0.320640384,-0.016465117,0.249564942,-0.630597485,0.050192566,-0.581408753,-0.972347023,-0.01426986,-0.094338995,0.191708636,1.426413572,1.84136672,0.485778466,0.414578998,0.328875282,0.305927739,-0.605464109,0.848622657,-0.467370102,-1.358905958,-0.49746203,-0.654683906,-0.157409123,-0.437353086,0.538744737,1.11877725,-0.337232151,0.174422382,-1
-0.644465197,-0.926302065,-0.92571588,-0.411924931,-1.257746785,-0.543850838,0.241641655,0.202780354,0.063501265,0.896520821,0.538481827,-0.624183922,0.374091518,1.197204106,0.343220692,0.350786612,0.302162415,0.318654566,-0.623843349,-0.279300321,-0.561328052,-0.279591111,-0.150474065,-0.414099359,-0.721401817,-0.04109976,-0.596014046,-1.129320823,0.140514218,-0.195029373,-0.470957851,0.014276452,-0.86416508,0.574055074,0.129846739,0.313841598,0.305927739,-0.072031283,0.410976578,-0.418575623,-1.331822345,-0.424812527,-0.696664855,-0.05259761,-0.597343591,-0.305865381,1.040347152,-0.319590513,0.16422008,1
-0.386472851,-0.780493804,-0.813432849,-0.356214681,-1.376624653,-0.582680944,0.242974119,0.202780354,-0.133012555,0.844973441,0.627428152,-0.641131855,1.130283659,1.196932136,0.331009102,0.354459032,0.295433633,0.31207536,-0.789862578,-0.217129754,-0.397113728,-0.218898626,-0.278770703,-0.604509859,-0.766803983,-0.171962948,-0.992087456,-1.356535039,-0.378567224,-0.246589763,-0.55339149,0.153179497,-0.434389145,0.70605298,0.216808114,0.269521517,0.305927739,-0.072031283,0.082435543,-0.353421957,-1.208164268,-0.35854056,-0.738057286,-0.411731177,-0.555405894,0.309131771,1.078178954,-0.266615267,0.051994755,1
-0.485969501,-0.832589963,-0.7628062,-0.377518881,-1.493230937,-0.566240545,0.031567913,-0.401020665,-0.311463659,0.60887289,0.284120667,-0.694611997,-1.542278788,1.190017482,0.380692084,0.356955438,0.307639331,0.304036139,-0.972506504,-0.565284926,-0.247247409,-0.136296407,-0.852235945,-0.891023125,-0.812206149,-0.777710751,-1.538505404,-1.473787987,-1.324340986,-1.505456002,-0.582057668,-0.50805727,-0.647870278,1.511547366,0.351706646,0.303493738,0.305927739,-0.205242781,0.082435543,-0.288834455,-1.038178957,-0.422581901,-0.778665026,-1.079133899,-0.545916636,0.042184979,0.984463978,-0.225266892,0.15494526,-1
-0.245245169,-0.738505868,-0.789068903,-0.309063517,-1.355899047,-0.512296871,0.010950687,-0.401020665,-0.31778561,0.623888477,0.26838026,-0.641696786,0.044828113,1.194306934,0.417826786,0.370723734,0.331320472,0.32906533,-0.918988645,-0.178584003,-0.072820681,-0.029014256,-0.662831411,-0.827450662,-0.630597485,-0.59886211,-1.352253302,-1.341238628,-1.110331719,-1.136317758,-0.565592991,-0.779669557,-0.40877605,1.220130815,0.311718867,0.298092025,-0.445245952,-0.072031283,0.082435543,-0.177881025,-0.840040943,-0.211252731,-0.818291903,-0.934247396,-0.540769919,-0.359946662,0.810589847,-0.220032283,0.299632455,1
-0.306711074,-0.603670678,-0.795216207,-0.270539767,-0.837586957,-0.470578396,-0.118810414,-1.00482893,-0.465144307,0.475984689,0.070532913,-0.668060236,-0.418399824,1.193322269,0.411526249,0.384174401,0.344673715,0.341275647,-0.940031412,-0.613777968,0.104953914,0.076756879,-0.864397637,-1.002640161,-0.35818449,-0.791420881,-1.344660799,-1.247550553,-1.204935963,-1.352106933,-0.575332142,-0.223212512,-0.129120504,1.308810869,0.483955386,0.320805253,-0.445245952,-0.072031283,0.082435543,-0.054278277,-0.577044802,-0.262798937,-0.857134089,-0.912668555,-0.534738611,-0.585078346,0.662305782,-0.213438689,0.093731446,-1
0.031043048,-0.445058801,-0.587451117,-0.309579423,-0.818158655,-0.470109827,0.048931049,-0.401020665,-0.27083677,0.29564938,0.037618105,-0.632657889,-1.874044209,1.193728984,0.318824054,0.40138149,0.353958391,0.36468289,-0.865470787,-1.019130061,0.274457307,0.189579423,-0.982674699,-0.997206035,-0.085771494,-0.932412427,-1.25088149,-1.111304073,-1.178537437,-1.32966786,-0.581543147,0.076486451,0.186532608,1.54083955,0.518161799,0.377035136,-1.195893979,0.088174615,-0.173164478,0.087203363,-0.280194145,-0.09165731,-0.89479924,-0.912668555,-0.474144066,-0.713383737,0.573293846,-0.223656243,0.053849719,-1
-0.061464167,-0.567944946,-0.616414274,-0.494805556,-1.069767933,-0.306736084,0.438681913,-0.401020665,0.076612734,0.80534088,0.549038191,-0.563359676,1.639459224,1.205164095,0.431335793,0.421402613,0.378734916,0.397965472,-0.697265296,-0.664757832,0.420750692,0.299379935,-0.532530858,-0.882964094,0.095837169,-0.498675338,-0.897750066,-0.959863745,-0.655877503,-0.599840686,-0.522336463,-0.662192369,-0.009467032,0.807063551,0.291724977,0.374692224,-1.94706767,0.2835906,-0.377276724,0.22244229,0.021289236,-0.008283876,-0.931679699,-0.755451286,-0.372456208,-0.814501661,0.531243141,-0.231608821,0.304269865,1
-0.825573768,-0.947316593,-0.68845991,-0.637009722,-0.665524829,-0.30716604,0.580409499,-1.00482893,0.031886178,0.723286857,0.666847516,-0.598197093,-0.367987621,1.20326124,0.236668265,0.426314049,0.40304199,0.402311561,-0.707513396,-0.667244655,0.578409947,0.394825792,-0.730043186,-1.056191497,0.232043667,-0.698569028,-1.092697855,-0.932035217,-1.074841194,-0.901281112,-0.518624561,-1.147763407,-0.694832453,0.942000847,0.197296005,0.360960157,-2.697715697,0.088174615,-0.173164478,0.339236159,0.31992171,-0.051004298,-0.967383123,-0.83405992,-0.26445558,-0.720822972,0.568452482,-0.186586153,0.3385867,-1
-0.354403683,-0.765410933,-0.711173116,-0.424619952,0.460498717,-0.345438509,0.464974956,-1.00482893,0.049883114,0.51869501,0.635121685,-0.617028129,1.233559678,1.203187304,0.482342547,0.441082483,0.434025686,0.417191171,-0.621156069,-0.69086947,0.778944417,0.497071222,-0.864098201,-1.330388319,0.504456663,-0.824599395,-1.098815119,-0.780248131,-1.264624183,-0.918467908,-0.566732288,-0.903787501,-0.447683975,0.95043252,0.270285746,0.336684988,-1.94706767,-0.368382853,-0.377276724,0.503632581,0.620336001,-0.169457202,-1.002105684,-0.707669567,-0.259871786,-0.74421435,0.55247598,-0.137813694,0.46286929,1
2.784468926,0.256882503,-0.764015218,-0.238348458,0.829579147,-0.240961954,0.497642589,-1.00482893,0.050519576,0.489226218,0.726505283,-0.651865545,0.331015986,1.200360818,0.454807831,0.460667851,0.461984038,0.440031647,-0.446118511,-1.101195208,0.917894999,0.59503544,-1.129720612,-1.686960497,0.686065326,-1.177480995,-1.101696377,-0.549117018,-1.540871204,-1.393978341,-0.595986491,0.133752108,1.200130467,1.197114074,0.466852179,0.447973298,-1.195893979,-1.020356306,-0.377276724,0.630945199,0.886183049,-0.068093676,-1.035455035,-0.957367583,-0.271934402,-0.364837836,0.583875684,-0.089896891,0.42577001,-1
0.152330286,-0.567507173,-0.968942744,-0.946917148,0.872780938,0.845846187,1.208674848,-1.00482893,0.228403553,0.648298392,1.255700707,-0.593301023,-1.903820916,1.2168814,0.485797862,0.48638267,0.496827655,0.489570274,-0.041751236,-0.726928399,1.00685263,0.677889496,-0.66670104,-0.585507215,0.958478322,-0.754643458,-0.921963877,-0.200796448,-1.592330607,-0.876003852,-0.340563492,-0.310078466,-0.079363998,0.892241426,0.612590772,0.503292048,-0.445245952,-1.085494968,-0.854151584,0.730843514,1.042626552,0.081043941,-1.067431179,-0.837142612,-0.238923041,-0.174718276,0.637407338,-0.039891278,0.473071593,-1
-0.595333587,-0.867899774,-0.812923928,-1.164617729,0.883992981,0.92207456,1.157150622,-0.401020665,0.217581924,0.985704308,1.41802575,-0.514210672,0.849239675,1.226496992,0.638007084,0.498121816,0.526559484,0.523265525,0.296162801,-0.146255308,1.069505585,0.718183261,-0.11944793,0.020755102,1.003880488,-0.170574797,-0.373910621,0.220240681,-0.998878265,0.167981215,-0.207596527,-1.010677151,-0.631317005,-0.299333442,0.920207603,0.519822592,-0.445245952,-1.085494968,-0.854151584,0.800124225,1.131004659,0.114781408,-1.097249423,-0.072635105,-0.324205741,0.25399823,0.66756212,0.002010758,0.756881091,-1
-1.060953238,-1.045711943,-0.75343898,-1.132457191,1.252739967,0.849022306,1.11577573,0.202780354,0.158170521,0.868199798,1.298539993,-0.501970498,1.587728353,1.227780205,0.632685484,0.494522896,0.539078149,0.529405944,0.472657866,-0.218373165,1.088186125,0.721205294,0.031744014,0.238118322,0.958478322,-0.009326535,0.089582485,0.542437208,-0.457348359,0.452153287,-0.102266697,-0.474272784,-0.966095335,-0.521893018,0.921652944,0.509930298,-0.445245952,-1.085494968,-1.53513869,0.826272106,1.2122555,0.107726826,-1.124909767,0.43292631,-0.273100455,0.499603104,0.738453522,0.001482264,0.51759073,1
-1.145648734,-0.983800496,-0.671171655,-0.819257651,1.255980622,0.732503502,1.155480761,-0.401020665,0.188045116,0.570331861,1.120588024,-0.521743086,0.00154278,1.226843194,0.460917812,0.491488358,0.541634043,0.530262625,0.633985743,-0.555337635,0.99700596,0.704835951,0.060628033,0.269027012,0.958478322,-0.050131308,0.219329925,0.764108184,-0.459646368,0.250609417,-0.066948495,-0.813497512,-0.898673625,-0.430297307,0.869861543,0.52040832,0.305927739,-0.605464109,-1.53513869,0.773648564,1.251455466,0.030900188,-1.15021604,0.348152292,-0.236912605,0.803608421,0.700414233,-0.027308084,0.519445694,-1
-0.980163604,-0.595135904,-0.418856632,-0.327404632,1.317964669,0.680525215,1.420339669,0.202780354,0.455807107,0.64454833,1.472404046,-0.504230223,-0.700336996,1.227095339,0.276317875,0.494223642,0.553787581,0.539639103,0.876159747,-0.05424287,0.921271,0.669830743,0.200026822,0.404423457,1.003880488,0.114698726,0.521238992,1.023385279,-0.164726592,0.303295295,0.234928413,-0.092412572,-0.498223668,-0.486596614,0.78482729,0.58451299,1.056575766,-0.605464109,-0.990226415,0.731692761,1.20904823,0.031178261,-1.172775896,0.391309974,-0.240933478,1.58324453,0.573363008,-0.052952633,0.292212599,-1
-0.26991376,0.090198405,0.187924768,0.079419956,1.267140564,0.763648254,1.851751442,0.202780354,0.418332304,0.899381298,1.92545077,-0.464120116,-1.155598898,1.232905749,0.410244037,0.488577197,0.576060372,0.551747559,1.157868645,0.714185331,0.8249987,0.605612554,0.705220746,0.798305426,1.185489151,0.613096214,0.939752466,1.241886597,0.40903261,1.109307661,0.77789523,1.115121707,0.25337418,-0.858831115,1.005000966,0.564207754,1.056575766,-0.605464109,-0.990226415,0.648138734,1.138488289,0.046030967,-1.192589335,1.183561705,-0.259871786,1.334305459,0.430335281,-0.06621532,0.368266124,-1
-1.102889843,-0.619728866,0.283265339,0.029691009,1.07621282,0.784662465,1.062442916,0.202780354,0.447936669,0.630205044,1.266718734,-0.404425732,0.753492405,1.233364533,0.67727184,0.472572374,0.56698434,0.542096838,1.298745867,0.70423804,0.711593193,0.505885484,0.905427995,0.789762453,1.367097815,0.837908065,1.10535123,1.333401331,0.630133122,1.149781724,0.756395596,-0.006578733,-0.562551309,-0.876304716,1.000664941,0.549824879,0.305927739,-0.605464109,-0.990226415,0.534101195,1.029084746,-0.069459859,-1.209656356,1.137321331,-0.314435022,1.899304956,0.181765818,-0.126262321,0.294067563,1
-1.2124595,-0.697116874,0.384033636,0.621414525,1.046296673,0.804474092,1.132710697,-0.401020665,0.169987733,0.445935621,1.075623539,-0.445854011,-1.11016348,1.229944307,0.510100093,0.460263596,0.53626145,0.526310922,1.395533484,0.577410085,0.579169547,0.386011531,0.87603724,0.876467859,1.412499981,0.822638408,1.175647857,1.377205133,0.718194899,0.945372481,0.91850651,0.435001473,-0.660352915,-0.654365565,1.001387612,0.593233828,0.305927739,-0.694076162,-0.854151584,0.413344171,0.918255749,-0.246616318,-1.224173132,1.294538601,-0.35665418,2.169702183,-0.056982592,-0.214646676,0.196681951,-1
-0.513927237,0.089997191,0.431392342,1.577429243,0.989720665,0.83701529,1.415991178,-0.401020665,0.408893824,0.144253714,1.177042517,-0.401224456,-1.341987236,1.232921,0.306131408,0.445471537,0.513101919,0.519217185,1.545747865,1.394331327,0.474541644,0.250523744,1.222000526,1.307961061,1.412499981,1.208544283,1.380948273,1.403226614,1.094645417,1.357230327,1.537512203,0.808521172,0.008343206,-0.867567916,0.954895797,0.640742873,0.305927739,-0.694076162,-0.854151584,0.321163578,0.805288572,-0.017043164,-1.236335837,1.366981853,-0.344873024,2.145396195,-0.378449165,-0.290246505,-0.042608411,-1
2.635429523,1.973809042,0.601804084,2.18157943,0.87476076,0.917090212,1.16264147,0.202780354,0.540838766,-0.089967972,0.881711938,-0.31968607,-1.141386906,1.242353414,0.342541373,0.412540503,0.482274707,0.492647013,1.542696208,1.589546906,0.390422948,0.092370713,1.715585562,1.968516516,1.321695649,1.736846992,1.538474324,1.32638315,1.496811345,2.138590704,1.983712293,0.941298404,2.334145647,-1.23281162,0.597414687,0.493009269,1.056575766,-0.605464109,-1.53513869,0.223708712,0.725819548,0.107261356,-1.246340643,1.528823159,-0.45231073,1.780145664,-0.76873227,-0.407949701,0.056632165,1
0.978111364,0.455500503,-0.076581599,1.082249592,0.773972209,0.115460592,-0.354293458,0.202780354,-0.078305281,-0.342881174,-0.156817059,-0.392750489,1.666022363,1.204026491,0.250713387,0.372251503,0.412639633,0.425496799,1.220268191,1.435363901,0.26371037,-0.070567201,1.233678514,1.503560538,1.003880488,1.252005394,1.528281767,1.122191693,1.715602415,1.875476672,0.512439069,2.151308198,1.159172721,-1.678079944,0.233911321,0.427928386,1.056575766,-1.085494968,-1.53513869,0.087337455,0.690539578,-0.083375582,-1.254776067,0.973938679,-0.624323644,1.177916344,-1.077749621,-0.61028746,-0.615792299,1
0.131773127,-0.18732462,-0.269911102,0.701072934,0.504851931,-0.090735902,-0.539624131,0.202780354,-0.453017753,-0.727113022,-0.405914223,-0.491801739,-1.027317256,1.179995639,-0.162085336,0.342509884,0.365955445,0.375441028,0.974632606,0.877072215,0.081012439,-0.199255415,0.702986496,1.478305699,0.731467492,0.679607481,1.230322531,0.821665081,1.476803801,1.355871042,0.43022594,0.638744962,0.364489954,-1.13998523,0.046257827,0.416018584,1.056575766,-1.085494968,-0.854151584,-0.049778756,0.632808718,-0.36169608,-1.262426801,0.391309974,-0.736345144,0.159493639,-1.362421828,-0.625236295,0.103933748,-1
-0.273614048,-0.505561634,-0.392180504,0.705031565,0.288097934,-0.00729293,-0.704361556,0.806581373,-0.440075177,-0.956375525,-0.661920865,-0.452444874,1.177965442,1.180714563,-0.177785746,0.318480336,0.326625973,0.353248287,0.892192331,0.853447399,-0.082386018,-0.302004518,0.8443201,1.721029081,0.595260994,0.816091821,1.134639689,0.539057541,1.617937018,1.446230856,0.550219622,0.111967351,-0.035969672,-1.664081399,-0.501526569,0.403718297,1.056575766,-1.085494968,-0.854151584,-0.15372962,0.509150641,-0.358588921,-1.269685189,0.425219581,-0.780011816,0.300958401,-1.47730048,-0.54165872,-0.036116037,1
3.433664007,0.773725457,-0.47086689,0.962034275,0.144967251,0.036904229,-0.672140932,0.806581373,-0.416872764,-1.044383123,-0.608115135,-0.480126497,1.202727674,1.179935589,-0.300044618,0.296395936,0.288652689,0.317604609,0.688232356,0.617199247,-0.272736218,-0.397954047,0.919202033,2.054576363,0.504456663,0.892285867,0.654555558,0.169154966,1.099355764,1.41144404,0.494835096,2.450638231,2.110222029,-1.573431581,-0.837568448,0.27635501,1.807749457,-1.085494968,-0.377276724,-0.27308613,0.37230712,-0.322923081,-1.277335923,0.733488737,-0.762480813,0.213195616,-1.562370163,-0.410290175,-0.139994023,1
-0.478980067,-0.895878915,-0.844931915,0.010369695,-0.432833268,-0.564057443,-0.951576449,0.202780354,-0.560766478,-1.294443518,-0.86007255,-0.580872539,0.247720671,1.141918994,-0.770362486,0.271140498,0.253913394,0.2674078,0.350637149,-0.228320456,-0.47000722,-0.471993842,0.115217446,0.433648794,0.322847999,0.094596248,-0.003556545,-0.114712623,0.127217776,0.200256073,-0.038245566,-0.633415758,-0.550494106,-0.360365607,-1.387279966,0.283123422,1.807749457,-1.085494968,-0.377276724,-0.409516984,0.243659957,-0.610957987,-1.285575174,0.223303284,-0.848366644,-0.345208901,-1.688729765,-0.31083261,0.143815475,1
1.200128681,-0.332656564,-0.877046557,0.181022592,-0.44496228,-0.580969274,-0.694467411,0.202780354,-0.261928082,-1.082361771,-0.500929231,-0.57051547,0.631877204,1.142984892,-0.782874893,0.271261249,0.255686871,0.2619778,0.303541433,-0.14749872,-0.591008729,-0.507502723,0.243283749,0.4591052,0.186641501,0.230600734,-0.115289636,-0.169036371,-0.030653181,0.427359933,0.038822352,-0.062061038,1.00813378,-0.662759946,-1.775835916,0.235939782,1.807749457,-1.138896934,-0.173164478,-0.479930024,0.078307369,-0.611508087,-1.294402944,0.312701339,-0.829991258,-0.225486772,-1.711207526,-0.250156449,-0.038898483,1
-0.222837866,-0.698483541,-0.970944951,-0.11488398,-0.48065638,-0.626440181,-0.692215239,-0.401020665,-0.294640088,-1.242346537,-0.7119946,-0.620229405,-1.630140849,1.1329352,-0.881840929,0.270612866,0.262311332,0.24704073,0.180655321,-0.100249089,-0.674002092,-0.538226719,-0.194951769,-0.307283602,0.005032838,-0.173676714,-0.529861931,-0.187458486,-0.830783454,-0.736236756,-0.224979991,-0.076459375,0.024161637,0.872469202,-1.668398871,0.231253958,1.056575766,-1.183496378,0.082435543,-0.542118774,-0.094885211,-0.78589591,-1.303623059,0.092288893,-0.8403249,-0.891625605,-1.675934731,-0.220384612,0.097441374,-1
-0.462123196,-0.832830076,-0.769877822,-0.194621911,-0.638792027,-0.606894631,-0.72783553,0.202780354,0.014351476,-0.979762928,-0.604922177,-0.577106332,0.434446395,1.134105319,-0.730123921,0.281932007,0.282028229,0.259115232,0.241278529,0.039012979,-0.672595424,-0.555099733,-0.171803093,-0.499378363,-0.040369328,-0.116196995,-0.101043418,0.01891608,-0.222408342,-0.59101621,-0.378564554,-0.66923438,-0.344796492,0.616596547,-1.531332327,0.254032267,0.305927739,-1.183496378,0.082435543,-0.539526335,-0.260237798,-0.731659653,-1.313235519,0.092288893,-0.844908694,-1.032588708,-1.547638584,-0.226072216,-0.136284095,1
-0.337341241,-0.777127835,-0.792606194,-0.171934557,-0.479015212,-0.598183676,-0.423917272,0.806581373,-0.059888777,-0.949747092,-0.373669987,-0.564489538,-1.346829612,1.134947009,-0.609916322,0.293185522,0.283697384,0.271477035,0.304680111,0.117347893,-0.658022353,-0.579779665,-0.149253289,-0.029164404,-0.085771494,-0.103737915,0.248981785,0.086431273,0.39232631,-0.475623808,-0.36022555,-0.595273206,-0.224968979,0.401434604,-1.071713757,0.287744164,0.305927739,-1.221053805,0.410976578,-0.54767613,-0.424521295,-0.773533767,-1.322847979,-0.05259761,-0.788053561,-0.922376686,-1.319264525,-0.244720509,-0.216975031,-1
-0.973174169,-1.031350468,-0.79830487,-0.164138985,-0.380961942,-0.594642487,-0.263487234,0.806581373,0.258240814,-0.690698818,-0.007658455,-0.526639156,-0.298177305,1.138908099,-0.336161791,0.300238984,0.279889624,0.285189156,0.374503836,0.410792967,-0.710772371,-0.612518349,0.146312682,0.415736608,-0.267380158,0.139616886,0.636740215,-0.009869695,1.273584317,0.093563093,-0.20256157,-0.937518486,-0.850918594,-0.199811212,-0.467320155,0.321521142,0.305927739,-1.183496378,0.082435543,-0.60436712,-0.601277509,-0.599853216,-1.331871922,-0.155867777,-0.784032689,-1.141194809,-1.125748288,-0.260927663,-0.130719203,-1
-0.263952184,-0.727684959,-0.732997823,0.120500342,-0.004915665,-0.619593294,-0.217457281,0.806581373,0.197890718,-0.694395198,0.123887296,-0.499334153,0.428496957,1.141275139,-0.388879312,0.292655265,0.266119092,0.284209718,0.331142984,0.536377511,-0.738821314,-0.654574967,0.422852975,0.854165698,-0.494390988,0.42363936,0.606171197,-0.373193641,1.638258966,0.740006303,0.004606696,-0.276056571,-0.291994261,-0.901087803,-0.35988311,0.307008106,0.305927739,-1.138896934,-0.173164478,-0.68044181,-0.771975546,-0.714673041,-1.340111173,0.052213903,-0.772814455,-0.919219906,-0.940877343,-0.259216349,-0.206772728,-1
2.23949864,0.132068938,-0.77131889,0.268172616,-0.084556595,-0.608569592,-0.295714709,0.202780354,-0.128767106,-0.600191178,0.212635027,-0.519483362,1.447315796,1.140945589,-0.18187459,0.279905482,0.241081762,0.263803471,0.130690137,0.321267351,-0.742478649,-0.692602209,0.4041037,0.546532431,-0.630597485,0.450134186,0.022331511,-0.900924701,1.098758396,0.704333233,-0.228912403,1.435678085,1.972342553,-0.838214706,-0.273162625,0.238933502,0.305927739,-0.605464109,-0.173164478,-0.744194963,-0.86748092,-0.668107962,-1.346977216,0.399016703,-0.717688297,-0.943681897,-0.809261403,-0.258914352,-0.402471435,1
-0.632336473,-0.926732464,-0.925803362,-0.371610668,-0.466703848,-0.737663678,-0.499199776,0.202780354,-0.483527032,-0.85209465,-0.241928223,-0.576353091,0.647294341,1.125227042,-0.559884809,0.26849709,0.219017615,0.234893097,-0.155846755,-0.37255617,-0.725936243,-0.707712371,-0.136055089,-0.48219799,-0.812206149,-0.065400965,-0.959749017,-1.36296715,-0.306943075,-0.365119394,-0.460924689,-0.596933952,-1.119551517,0.860365834,-0.689180063,0.221166421,0.305927739,-0.605464109,-0.173164478,-0.796013955,-0.86213547,-0.836529313,-1.352666223,-0.015605312,-0.674866008,-0.988904615,-0.729240572,-0.259568678,-0.238307117,1
-0.344536247,-0.805600567,-0.823849166,-0.29218072,-0.399895288,-0.79305833,-0.413064027,-0.401020665,-0.430243797,-0.690647692,-0.068123489,-0.593677644,0.730774015,1.12386872,-0.6798564,0.270602366,0.221051898,0.230967512,-0.287250178,-0.411101921,-0.719437441,-0.689076504,-0.297658179,-0.716478275,-0.721401817,-0.245346417,-1.290565837,-1.501694657,-0.800257658,-0.703575862,-0.461990483,-0.18859208,-0.698496991,1.264265729,-0.876833556,0.22110134,1.056575766,-1.085494968,-0.377276724,-0.825573725,-0.79050644,-0.919479594,-1.356785849,-0.420979252,-0.636104799,-0.901040887,-0.636978005,-0.276379825,-0.34960496,-1
-0.397779289,-0.755261467,-0.826470461,-0.256260281,-0.498302843,-0.766432856,-0.406239002,-1.00482893,-0.381821139,-0.439350058,-0.013912836,-0.609684025,-0.564724131,1.123250908,-0.76791604,0.277529827,0.239986379,0.233958061,-0.37779784,-0.050512636,-0.63242101,-0.654323131,-0.431598027,-0.742470375,-0.585195319,-0.347863911,-1.476173333,-1.523047118,-1.143141233,-0.827395829,-0.465481876,-0.241523077,-0.544712064,1.347629794,-1.070991086,0.202488208,1.056575766,-1.085494968,-0.377276724,-0.814205729,-0.671124723,-0.789994459,-1.359336094,-0.579737867,-0.570926461,-0.770909335,-0.600460288,-0.301923709,-0.378356902,1
-0.809128041,-0.886246471,-0.72890858,-0.217706418,-0.667067006,-0.783070744,-0.593785882,-1.608629948,-0.63283245,-0.623494224,-0.342913908,-0.62305406,-0.846047832,1.121453225,-0.607487644,0.288854218,0.258347088,0.241840571,-0.435642675,-0.21339952,-0.458247483,-0.607481629,-0.710902341,-0.885590815,-0.403586656,-0.571116235,-1.519971909,-1.450315908,-1.31508321,-1.145142235,-0.537147322,-0.738155355,-1.062726995,1.503359793,-0.933201871,0.220710855,1.056575766,-1.020356306,-0.54461199,-0.734644654,-0.453743089,-0.917623761,-1.359924612,-0.547369605,-0.566020997,-0.609369039,-0.540704023,-0.33131805,-0.399688989,1
-0.239694736,-0.507043536,-0.611092648,-0.002932074,-0.405230387,-0.80049435,-0.583134733,-1.608629948,-0.642059369,-0.733483271,-0.375854507,-0.606671059,-1.174158312,1.122388739,-0.479260194,0.308728339,0.263928326,0.262933731,-0.396016686,-0.515548473,-0.289813157,-0.551825865,-0.808264978,-0.809572978,-0.176575826,-0.681585605,-1.366581718,-1.316491848,-1.167693348,-1.071343947,-0.557066641,-0.402318996,0.054493188,1.473372598,-0.506344374,0.265746826,0.305927739,-1.020356306,-0.173164478,-0.63021702,-0.178986958,-0.899887562,-1.358943748,-0.773947435,-0.525249352,-0.496523308,-0.46683864,-0.380820335,-0.465540212,-1
-0.151298952,-0.497671113,-0.508856158,-0.030348257,-0.285190676,-0.786650626,-0.545983307,-1.00482893,-0.628814562,-0.783473877,-0.377481936,-0.568255745,-1.285929378,1.127564046,-0.5930001,0.330358608,0.270344142,0.28883005,-0.312528827,-0.463325197,-0.093611222,-0.498436625,-0.734304385,-0.645499602,0.050435003,-0.595588817,-1.18289506,-1.202340184,-0.937229305,-0.797067468,-0.552876969,-0.376518353,0.094261651,1.269456277,-0.355065306,0.306422378,0.305927739,-1.020356306,-0.173164478,-0.490433874,0.103252803,-0.937270198,-1.355804986,-1.083757937,-0.475269911,-0.511178478,-0.449340567,-0.429290798,-0.589822803,-1
-0.711687107,-0.819096482,-0.554892041,-0.079268662,-0.123324628,-0.750326324,-0.496409823,-0.401020665,-0.588401012,-0.670915769,-0.186758135,-0.519671672,1.972126006,1.135780252,-0.500967907,0.34014473,0.283384418,0.306775951,-0.275089099,-0.01694053,0.0648639,-0.452098795,-0.470340387,-0.561133095,0.141239335,-0.35674122,-1.103699413,-1.134800572,-0.85931707,-0.243441659,-0.555412823,-0.834857609,-0.925669382,0.677021848,-0.660995905,0.289175944,0.305927739,-1.020356306,0.141278714,-0.368425328,0.390125287,-0.813618544,-1.351096842,-0.867969528,-0.496821786,-0.505222808,-0.390967549,-0.457527486,-0.600025105,1
