QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,MOBV,PVT,WVAD,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,VHF,target
-0.965485971,-0.610293753,-0.455443887,-0.363839051,-0.745976582,-0.292027651,-0.217500258,0.109217665,-0.160699368,-0.059563918,-0.601792855,-1.184454685,-0.314762037,-0.991955831,-0.134639749,-0.41086033,-0.482250569,-0.4731489,-0.813646005,-0.800420174,-0.18237445,-0.143752176,-0.989611422,-1.077442567,-0.610886981,-0.765191225,-1.58158133,-1.409145323,-1.465864602,-1.275276805,-0.41438981,-0.524975862,-0.765279276,1.551545827,0.413590672,-0.477558127,1.022624445,-0.136896715,0.032863962,-0.16534055,-0.3690089,-0.275011332,0.819524842,-0.972123516,-0.49759787,-0.63402893,0.036538761,-0.497923543,-0.281231569,-1
-1.121933979,-0.653243039,-0.347747694,-0.270521098,-0.69851385,-0.264346628,-0.165060086,0.109217665,0.032534727,0.115056699,-0.393967914,-1.168409546,-0.098485817,-0.990966163,-0.089828029,-0.396396093,-0.437447468,-0.447168879,-0.75536778,-0.719160143,-0.119134752,-0.037593623,-0.800318769,-1.073271054,-0.284502123,-0.627178208,-1.341659696,-1.202382941,-1.235769209,-1.01218517,-0.348543949,-0.693587508,-0.937491201,1.159594647,0.492248998,-0.492757532,0.255645515,0.479560832,0.032863962,-0.109782355,-0.292363318,-0.253437942,0.800464452,-0.866596348,-0.503355922,-0.540384867,0.221150223,-0.547572195,-0.562899594,-1
-1.199483638,-0.67063575,-0.322021295,-0.124168707,-0.398250288,-0.323012245,-0.144312336,-0.520927182,-0.152059446,0.00385896,-0.428011054,-1.175488284,0.296565146,-0.991089916,-0.161458172,-0.378408363,-0.405821749,-0.428604864,-0.722465959,-0.838660188,-0.046936096,0.063838693,-0.926015213,-1.560756465,-0.121309694,-0.723327276,-1.252946919,-1.030671187,-1.255801078,-1.106336679,-0.399082827,-0.662597335,-0.991850618,1.255093959,0.357007425,-0.487393036,-0.511870514,0.479560832,0.032863962,-0.054336626,-0.206137039,-0.301865138,0.779690769,-0.651817523,-0.45166736,-0.645780587,0.451558401,-0.581873374,-0.665500318,1
0.018383183,-0.253642963,-0.287297057,0.0727958,-0.301419865,-0.418264045,-0.068122393,-0.520927182,-0.031382187,0.224523038,-0.21875333,-1.185870433,-0.288796869,-0.991486726,-0.168317858,-0.347007471,-0.368925077,-0.397764839,-0.596283975,-0.766960161,0.0986756,0.164543896,-1.204561735,-1.828801467,0.041882735,-0.915691134,-1.073225555,-0.824288048,-1.140259804,-1.399702129,-0.408221806,-0.624267384,-0.03222731,1.494878959,0.380097449,-0.400070967,-0.511870514,0.479560832,0.563306536,0.051662561,-0.106224049,-0.336850031,0.757203792,-0.734997761,-0.254554503,-0.502121514,0.688502981,-0.625315945,-0.668404112,-1
1.448668635,0.047490875,-0.321810099,0.095918278,0.280890149,-0.364956221,-0.01449285,-0.520927182,0.040529539,0.474727763,-0.112092929,-1.14528567,-0.044333856,-0.985996561,-0.091923144,-0.316275447,-0.323163621,-0.341304793,-0.291767122,-0.437140035,0.285599317,0.251070388,-0.659192938,-1.205730008,0.270352136,-0.491531128,-0.644996402,-0.618417689,-0.549543625,-0.841425637,-0.414163757,-0.644341204,0.913972133,1.17636385,0.676207986,-0.283542198,-1.278849443,0.941418847,0.563306536,0.175487607,0.008744323,-0.10467258,0.733110602,-0.367514917,-0.302493635,-0.493892111,0.951132269,-0.661881506,-1.068159763,-1
0.865866088,-0.110890113,-0.429436874,-0.044631488,0.972660315,-0.477953978,0.144056127,0.109217665,0.132147315,0.808523776,0.11983555,-1.10328516,-0.291985586,-0.977921592,0.191850915,-0.297487466,-0.30567364,-0.308196767,-0.097331361,0.203380209,0.462922515,0.297423866,-0.081817296,0.392066786,0.433544565,0.004395648,-0.352507148,-0.556697177,-0.059019204,0.300973941,-0.31437773,0.020230812,0.531243026,0.438818167,1.13293375,-0.326160137,-0.511870514,0.941418847,0.032863962,0.296725935,0.094970603,-0.061686641,0.7074112,-0.32530405,-0.380829927,-0.90741272,1.173872745,-0.664732948,-0.954911794,-1
-0.612129263,-0.537357378,-0.426113585,-0.133414335,0.847386751,0.168414745,0.155104316,0.109217665,0.188781588,0.878575691,0.073650761,-1.113195392,0.107557696,-0.979510966,0.157179625,-0.300389869,-0.305434052,-0.31195277,-0.106781884,0.117340176,0.462578821,0.317783041,-0.229779371,-0.192412239,0.400906079,-0.204726934,-0.573400387,-0.632882349,-0.396838196,-0.066689439,-0.441903627,-0.266168163,-0.670937684,0.713869439,1.07508182,-0.31483509,-0.511870514,0.479560832,0.209448226,0.30735397,0.162035486,0.005884201,0.680319747,-0.437038698,-0.411494903,-1.009662857,1.365607209,-0.664313619,-0.54547683,1
-0.587178503,-0.511804496,-0.41186297,-0.013294023,0.797201577,1.261362144,0.191424642,0.739362512,0.413438337,0.918591962,0.229744827,-1.105172823,0.322488927,-0.978925256,0.143678557,-0.302826453,-0.310944594,-0.304980764,-0.049203698,0.083880164,0.472866728,0.340868891,-0.069971284,-0.02725781,0.368267593,-0.08761303,-0.573381873,-0.61970498,-0.411342,0.207577761,-0.220695121,-0.27611112,-0.612092296,0.346361323,0.992871182,-0.292184997,-0.511870514,0.479560832,0.209448226,0.315845152,0.156560802,0.13697403,0.652050405,-0.653059019,-0.37989257,0.143107035,1.582397882,-0.639908623,-0.489336811,-1
-0.471865532,-0.420648138,-0.384001626,0.125723141,0.839009431,1.223846807,0.224255762,0.739362512,0.57520552,1.270399767,0.456484093,-1.095734506,0.407802127,-0.978192609,0.309067107,-0.305478031,-0.321246911,-0.304728764,-0.025052361,-0.222039953,0.486454098,0.356865385,0.129810568,0.318156834,0.400906079,0.075439491,-0.703423898,-0.599952279,-0.681504077,0.539889529,-0.169962484,-0.336400965,-0.424830661,0.057693758,1.022812094,-0.324371971,0.255645515,0.13284389,-0.208559836,0.313427133,0.144242762,0.113443155,0.622817335,0.274338565,-0.415244332,0.085695791,1.666742611,-0.598478836,-0.436100587,1
-0.645340748,-0.45267647,-0.306125161,0.249964551,0.908465441,1.248685618,0.164377498,0.739362512,0.401098082,1.139945111,0.317424815,-1.116498803,0.220762915,-0.979671404,0.327792333,-0.312572793,-0.330590873,-0.316344773,-0.067229695,-0.37022001,0.50544892,0.370498761,-0.082982763,0.0496103,0.302990622,-0.08761303,-0.786568404,-0.495286468,-0.955782735,0.109373938,-0.222761887,0.119909648,-0.494980356,0.435985892,1.071022035,-0.310960732,0.255645515,-0.444802059,-0.365140414,0.307129038,0.152454789,0.13960226,0.592620537,0.249508643,-0.383775907,0.06508362,1.588389584,-0.565938841,-0.37415298,1
-0.155934964,-0.107731033,-0.257841397,0.421934826,0.898906896,1.257401872,0.205812915,0.739362512,0.591331944,1.388682289,0.528054523,-1.108476234,0.364124736,-0.978943045,0.336959768,-0.315678245,-0.312142537,-0.314568772,-0.026627448,-0.570980086,0.489959777,0.391585049,0.107075271,0.187035298,0.270352136,0.044419423,-0.620857973,-0.290313474,-0.865456628,0.353615424,-0.175323157,0.180875693,0.096452818,0.231374537,1.08167897,-0.357453028,0.255645515,-0.675731067,-0.208559836,0.293689353,0.155192131,0.069081503,0.561567093,0.379865733,-0.356056912,0.128486688,1.461600142,-0.546146473,-0.322852618,1
-1.234212399,-0.473154482,-0.079882194,0.443460876,0.906867975,1.279844501,0.120820326,0.109217665,0.364104141,1.042663989,0.270674315,-1.132543942,0.268619691,-0.982453578,0.190485333,-0.316394887,-0.2980068,-0.322104778,-0.032227758,-0.073859897,0.478686613,0.4079451,-0.200781866,-0.242313775,0.302990622,-0.194014495,-0.630393,-0.078466027,-1.117402022,-0.261250111,-0.166668576,-0.45578676,-0.598872726,0.772987382,1.034483974,-0.346724037,1.022624445,-0.855558137,-0.208559836,0.276931922,0.160666815,0.04572516,0.529871164,0.048386275,-0.352173574,0.298011378,1.314195892,-0.53373431,-0.218316031,1
-1.118562255,-0.382533757,0.391935662,0.668231032,1.028924108,1.31471506,0.148079573,0.109217665,0.307239184,1.070996581,0.303633616,-1.14528567,-0.16345584,-0.982578466,0.203363219,-0.306170786,-0.258953829,-0.306396765,0.109530087,0.040860147,0.528590984,0.426304713,-0.234389053,-0.062507579,0.466183051,-0.190991352,-0.26180405,0.244804172,-0.770118134,-0.304320416,-0.186722661,-0.011996718,-0.476151194,0.80909443,1.132680014,-0.298741603,1.022624445,-0.855558137,-0.208559836,0.308253698,0.193514922,-0.042152868,0.497318588,0.294202502,-0.329275273,0.234201705,1.15945914,-0.520902818,-0.222187757,-1
-0.594259125,-0.045555464,0.401313696,0.896337469,1.041763833,1.320299638,0.226967498,0.739362512,0.401847805,0.995142078,0.292707983,-1.123577541,-0.345590959,-0.98138275,0.19850451,-0.297726347,-0.25488082,-0.281052745,0.32514202,0.184260202,0.549831274,0.424850486,-0.028101461,0.506511948,0.727290937,-0.043448865,0.200987259,0.517036768,-0.186603762,-0.069038127,-0.125042626,0.238796281,-0.046332157,0.520234483,1.201950088,-0.225426828,0.255645515,-0.675731067,-0.208559836,0.326023323,0.235943726,-0.062162324,0.464016446,0.355035811,-0.312938474,0.443738404,0.997431785,-0.509245448,-0.142817385,-1
-0.792347928,-0.227587766,0.301365732,0.996050538,1.034556487,1.329050844,0.33737266,0.739362512,0.78749385,1.416210239,0.559869183,-1.075914041,-0.025476245,-0.974805133,0.320444874,-0.288278608,-0.263026838,-0.257424726,0.544429156,0.523640331,0.545615294,0.392130384,0.688399584,1.32089932,0.825206394,0.533708429,0.669268151,0.658350301,0.551834926,1.000932548,0.08722066,-0.301535103,-0.27504008,-0.490773548,1.098679318,-0.227811048,-0.511870514,0.13284389,-0.365140414,0.328103944,0.246893094,0.262129808,0.429536415,0.520154792,-0.359806341,0.369389408,0.848854335,-0.507148799,0.108844768,1
1.217199761,0.711246352,0.245137785,1.201021885,1.152521458,1.370049009,0.304988912,0.739362512,0.66611515,1.312766729,0.528115323,-1.082048947,0.042208486,-0.97486774,0.264461578,-0.307639903,-0.292735847,-0.272400738,0.538478827,0.733960412,0.541788834,0.325781288,0.745907534,1.75696716,0.85784488,0.6083669,0.709430979,0.600128442,0.692782903,0.993158722,0.016627698,0.644136854,1.009803375,-0.564295122,1.105530204,-0.18876944,-0.511870514,-0.136896715,0.209448226,0.309322125,0.261948477,0.209192185,0.393771414,0.710103695,-0.287094193,0.769846245,0.694243283,-0.544804618,0.092389935,-1
8.216899428,1.694810779,0.017543921,0.923984037,1.106528694,1.185581338,0.357080163,0.739362512,1.419227459,1.572317524,0.929075213,-1.054205912,0.254766584,-0.966166003,0.38554499,-0.331838536,-0.319090612,-0.294240756,0.478625515,0.953840495,0.529553327,0.257977965,1.301400235,2.840286452,0.890483366,1.051125803,0.777495332,0.489619079,0.94470767,1.923630569,0.143378557,0.878330348,3.076763575,-1.256463847,0.929944522,-0.344339817,-0.511870514,0.294558882,-0.208559836,0.283792347,0.298902596,0.268491631,0.3564002,1.066413074,-0.320571241,0.775860519,0.524715825,-0.591434095,0.169824443,1
0.408660271,-0.341651102,-0.483983696,0.014338715,1.005374613,-0.628487113,0.127845069,0.739362512,0.458563891,0.739629762,0.141435683,-1.13395969,0.32974125,-1.004023202,0.045146522,-0.366846528,-0.37036261,-0.36242481,0.125980998,-0.006939871,0.488355872,0.196536885,0.189597266,0.814847553,0.694652451,0.168696859,0.418288663,0.284581987,0.484894066,0.81067229,-0.227379816,0.30606863,0.372046376,-0.873273124,0.562787755,-0.373248488,-1.278849443,0.294558882,0.418452257,0.229864909,0.357755453,0.090644627,0.317636935,0.024797849,-0.502284656,-0.371359079,0.366459472,-0.727967886,-1.33724468,1
-0.48130636,-0.520925882,-0.500250195,-0.021453509,0.94863083,-0.590406122,0.152827645,0.109217665,0.386210914,0.815224773,0.250887632,-1.151892492,0.235637424,-1.005505675,-0.086275586,-0.372436341,-0.382821226,-0.375276821,0.078378363,0.031300143,0.434808344,0.185266628,0.032833308,0.140402518,0.62937548,-0.005791027,-0.071575642,0.184285487,-0.340037034,0.367685498,-0.131695027,-0.44316904,-0.384090892,-0.268302831,0.550608401,-0.364605689,-1.278849443,0.294558882,1.04546435,0.201186084,0.407027613,0.114613539,0.277909942,-0.068314358,-0.449792645,-0.313468888,0.319657156,-0.743986286,-1.390480905,-1
-0.342728491,-0.484000872,-0.441960841,0.032447637,1.060963421,-0.433221668,0.209365101,-0.520927182,0.353917831,1.025513535,0.488039689,-1.166521883,-0.227246247,-1.005728477,-0.081308406,-0.377858937,-0.37635233,-0.378372823,0.087303857,0.050420151,0.450228749,0.180722169,-0.000165053,0.541992245,0.564098508,-0.004608059,-0.020868741,0.316497181,-0.38906767,0.263924216,0.067424921,-0.635863134,-0.265787233,-0.573415402,0.770851714,-0.370864268,-1.278849443,0.581764706,1.359315288,0.20619082,0.420714324,0.364288571,0.237754627,-0.149011604,-0.425823079,0.290652562,0.248929932,-0.742141235,-1.384673317,-1
0.292167197,-0.332072467,-0.448386717,0.081921103,1.347146034,-0.39362367,0.072482506,0.109217665,0.367265317,0.668153912,0.143072016,-1.146229502,0.281572239,-1.005205111,-0.005866281,-0.380856892,-0.376831507,-0.379416824,0.111105174,-0.092979904,0.497108612,0.174723484,0.107231827,0.389419226,0.531460022,0.091606731,0.161190094,0.485559573,-0.227881553,0.498335396,-0.112868084,-0.336859861,0.263114737,-0.795009717,0.722895509,-0.415270371,-0.511870514,0.581764706,0.784726648,0.223904212,0.448087746,0.41212373,0.197385149,0.453114003,-0.437339184,0.55002217,0.144179897,-0.727716289,-1.445652992,1
-0.9223279,-0.608311405,-0.466803905,0.057928922,1.450231324,-0.393803947,-0.000816173,0.109217665,0.283140749,0.416486001,-0.031709032,-1.172184873,0.187206295,-1.007763102,-0.079706902,-0.380976332,-0.382821226,-0.388764832,0.089228964,-0.255499966,0.457148455,0.164907453,-0.214889231,-0.116098453,0.498821536,-0.196380432,0.057355507,0.634100096,-0.59008768,-0.223478138,-0.267681745,0.059303433,-0.750825426,-0.027940688,0.825405069,-0.392620278,0.255645515,0.581764706,0.784726648,0.205909655,0.463143128,0.340415479,0.157443995,-0.069555854,-0.464120822,0.267805306,0.020826255,-0.739373658,-1.356603308,-1
-0.422469771,-0.414427371,-0.367658146,0.179603212,1.412814626,-0.267101129,0.006931748,0.739362512,0.27330583,0.274766343,-0.073706499,-1.166049967,-0.041175699,-1.007391363,-0.147380929,-0.378085873,-0.367727134,-0.375804821,0.202985259,-0.231599957,0.404173751,0.157999876,-0.060334441,0.259661505,0.531460022,-0.094185079,0.489195009,0.916823309,-0.077262408,-0.032953239,-0.00013248,0.382065753,-0.163963346,-0.249538566,0.819822865,-0.343743761,0.255645515,-0.136896715,1.359315288,0.188871059,0.426189008,0.429977216,0.118252407,-0.098110264,-0.465995537,1.527851782,-0.096368084,-0.739709122,-1.433069885,-1
-0.125926618,-0.253088469,-0.324508421,0.22526702,1.334805049,-0.285446262,0.00214169,0.739362512,0.291800789,0.337877394,0.088023533,-1.141510343,0.197625507,-1.004953709,-0.103001414,-0.377608112,-0.358383171,-0.364152812,0.317616604,0.447160302,0.322237099,0.133823356,0.434936687,0.807966008,0.564098508,0.295931717,0.947732585,1.091734595,0.605500768,0.896708145,0.216910202,1.047561313,0.382908045,-1.135930077,0.41079957,-0.375930736,1.022624445,-0.136896715,0.784726648,0.159517437,0.36596748,0.543572888,0.08045287,0.553675186,-0.516746741,2.117871743,-0.20250082,-0.738870462,-1.282072593,1
-0.7926851,-0.513525508,-0.258589133,0.190188103,1.242215784,-0.154699817,-0.073430041,0.739362512,-0.03545537,-0.067492595,-0.20505201,-1.166993799,0.021449063,-1.007189959,-0.243088223,-0.386470592,-0.359581115,-0.377880823,0.285764841,0.069540158,0.23205179,0.091469002,0.224804795,0.589177591,0.531460022,0.150163682,0.878649929,1.089528574,0.475997889,0.401802119,0.060707933,0.402716068,-0.497065864,-0.539321229,0.345335544,-0.378314956,1.790140474,-0.136896715,0.563306536,0.11368755,0.318063992,0.272594818,0.043724141,0.592161565,-0.574996804,2.053762728,-0.323549961,-0.755979119,-0.955879726,-1
-0.552786916,-0.411431852,-0.275589008,0.288161686,1.119342169,-0.105455607,-0.1257305,0.109217665,-0.302017485,-0.435417247,-0.454158026,-1.181151274,-0.201422354,-1.007567751,-0.262206952,-0.387306675,-0.373956442,-0.377484823,0.333717495,-0.064299893,0.139002364,0.051841323,0.19968638,0.684312018,0.564098508,0.132813474,0.991968628,1.126080151,0.652097405,0.245156767,0.016466232,1.254632015,-0.214645458,-0.368861048,0.255766547,-0.330928577,1.790140474,-0.136896715,0.563306536,0.080622552,0.272897845,0.370756481,0.007530816,0.582229597,-0.610482475,2.343964532,-0.491191917,-0.736102885,-0.550316487,-1
-0.049725648,-0.145881334,-0.259616011,0.35352928,0.970305365,-0.031974803,-0.101066441,0.739362512,-0.29007288,-0.367766177,-0.442016378,-1.158499314,-0.074973481,-1.005552951,-0.23555927,-0.38412956,-0.375393974,-0.370872817,0.417197115,0.428040295,0.052024866,0.003306505,0.605355738,1.38540687,0.596736994,0.459049959,1.272682588,1.115520094,1.199873839,1.091891826,0.289343877,1.347942551,0.583644618,-1.101839466,-0.075359632,-0.343147706,1.022624445,-0.136896715,0.563306536,0.055711337,0.198989606,0.475988357,-0.028448347,0.675341804,-0.647708952,2.239676377,-0.666166376,-0.701046911,-0.555156144,1
-0.197070001,-0.214761802,-0.185028818,0.286370017,0.726676839,0.011709079,-0.106500048,0.109217665,-0.608027911,-0.569916924,-0.679517379,-1.171712957,-0.136902872,-1.006356569,-0.315396734,-0.400445123,-0.382821226,-0.38676083,0.362419083,0.566660348,-0.069986508,-0.059952359,0.588952231,1.649986023,0.564098508,0.448863284,1.21759698,0.937708398,1.29085412,0.972842021,0.118254438,0.764357353,0.425750347,-1.179493667,-0.198168115,-0.366095827,1.022624445,-0.136896715,0.563306536,0.006113839,0.126450038,0.414615074,-0.064106267,0.626923456,-0.704218209,1.872134654,-0.88325035,-0.663055629,-0.74487069,-1
1.041701511,0.039068146,-0.187179477,0.231680787,0.394433964,0.052558999,-0.178024444,0.739362512,-0.231890877,-0.186573219,-0.498653611,-1.151892492,0.373920873,-1.005824628,-0.319818441,-0.411684469,-0.401988329,-0.403992844,0.285764841,0.643140377,-0.176806607,-0.117757873,0.715414056,1.629581597,0.596736994,0.557630686,1.084523187,0.702780524,1.295907761,1.125153878,-0.101888392,2.587063735,1.225870563,-1.715189018,-1.201696113,-0.438516519,0.255645515,0.13284389,0.86681074,-0.035273642,0.042961101,0.376594711,-0.099978349,0.600852038,-0.727116509,1.517679153,-1.097820322,-0.620283987,-0.922002128,1
-0.885744691,-0.590677201,-0.350173111,0.01059087,-0.290260104,-0.084348635,-0.229127569,0.739362512,-0.688493723,-0.392659957,-0.826660515,-1.196724497,-0.169238664,-1.014543486,-0.476573761,-0.422792429,-0.432655692,-0.434640869,0.114255349,0.093440167,-0.264196538,-0.166656248,0.016586356,0.514144911,0.433544565,0.018722713,0.536916428,0.427166787,0.554139268,-0.019092673,-0.251309086,-0.224075649,-0.419323216,0.067939823,-1.394282143,-0.401263077,-0.511870514,0.13284389,1.359315288,-0.086501897,-0.035053152,0.213853187,-0.136064593,0.086872654,-0.802640729,0.642601076,-1.320476997,-0.619948523,-0.836824169,-1
0.128301395,-0.344758867,-0.36236635,0.084359384,-0.830822262,-0.080158005,-0.081631849,0.739362512,-0.259381173,0.191107457,-0.340539903,-1.173600621,0.247925336,-1.013221986,-0.315501169,-0.42178913,-0.443676776,-0.426612862,0.155557635,0.313320251,-0.33449342,-0.192468773,0.394423675,1.324864941,0.335629107,0.309075814,0.873859272,0.329717282,1.305175226,0.932340938,-0.162147527,0.718610928,0.373238095,-0.963339457,-0.643983208,-0.38993803,-1.278849443,0.479560832,1.589012788,-0.097411097,-0.140440826,0.34376921,-0.171936675,0.2631651,-0.816031548,0.177182099,-1.493649756,-0.57843487,-0.801010708,-1
4.260518123,0.180530087,-0.435831793,0.038051519,-1.451703948,-0.082664371,-0.00109198,0.739362512,0.160172743,0.688121706,0.131342756,-1.165106135,0.259444009,-1.01223448,-0.35667704,-0.43339874,-0.459250046,-0.440976874,0.056152133,0.342000262,-0.381052502,-0.226097766,0.568373917,1.865434415,0.205075164,0.456026817,0.709333777,-0.010869914,1.366735357,1.43699457,-0.10779805,1.293734035,3.053754884,-1.385227245,-1.03270758,-0.465935053,-2.046365472,0.941418847,1.790429214,-0.121647516,-0.251303185,0.336411534,-0.207594596,0.391039198,-0.814156834,0.034550766,-1.607827294,-0.570048273,-0.889092462,1
3.915253554,-0.237702659,-0.630433806,-0.315927337,-2.374694156,-0.588535282,-0.095531488,0.739362512,-0.220227922,0.173137096,-0.223366257,-1.20097174,0.44112911,-1.018899054,-0.306581929,-0.447659929,-0.479615092,-0.4733169,-0.166285178,0.059980154,-0.405546429,-0.246638719,0.085766367,-0.200354919,-0.088671208,0.089175073,0.188476008,-0.42682504,0.83090202,0.507790794,-0.426564351,0.71066845,2.27369811,-0.819634475,-1.075335318,-0.498122028,-2.813344402,0.479560832,2.049097569,-0.154656282,-0.347110162,0.259891705,-0.242610031,0.049627771,-0.843750544,-0.656609273,-1.71266113,-0.572228788,-0.883284874,1
-0.167567413,-0.697428869,-0.744240479,-0.533041166,-3.150770015,-0.941628342,-0.122001682,0.739362512,-0.27848503,0.513871792,-0.176623687,-1.232590101,0.186564885,-1.02168702,-0.256405764,-0.450096514,-0.482729746,-0.48583291,-0.288441938,-0.198139944,-0.452197163,-0.235913797,-0.240633867,-1.121946037,-0.219225151,-0.185010788,-0.874267505,-0.750218092,-0.841994766,-0.818104159,-0.432796941,-0.547452813,-0.593799408,0.619805858,-0.494786125,-0.493651614,-2.813344402,0.479560832,1.790429214,-0.180973321,-0.440179797,0.151600405,-0.276661739,-0.311647593,-0.871603448,-1.101086803,-1.726571934,-0.57281585,-0.85231107,1
0.198939019,-0.647344675,-0.740249525,-0.541807478,-2.88517071,-0.907657216,-0.153029562,0.109217665,-0.440535204,0.412244726,-0.372695577,-1.245331829,-0.254849256,-1.021850342,-0.315456645,-0.446095259,-0.476500438,-0.480600906,-0.312068246,-0.217259951,-0.486704042,-0.207192819,-0.3006467,-1.014812681,-0.349779094,-0.248365335,-0.939906443,-0.622113976,-1.108709169,-1.198371061,-0.285959703,-0.344401604,-0.101423629,1.2466577,-0.440740243,-0.472193631,-3.580860431,-0.136896715,1.790429214,-0.204591177,-0.540092787,0.146662207,-0.3098568,-0.388620351,-0.871603448,-1.189841618,-1.660747012,-0.586150539,-0.979110078,-1
0.021249148,-0.678093624,-0.735746015,-0.572008768,-3.037987433,-0.902912542,-0.103543633,0.739362512,-0.225258711,0.686117731,-0.13035695,-1.227399027,-0.025883129,-1.021220724,-0.228436552,-0.437567212,-0.465000177,-0.467952896,-0.291942132,-0.088199902,-0.479646858,-0.174836273,-0.129897143,-0.572458975,-0.349779094,-0.081698187,-0.487839724,-0.392078875,-0.499119186,-0.670660591,-0.285959703,-0.431097777,-0.435462498,0.673782956,-0.173809408,-0.477558127,-3.580860431,-0.136896715,1.589012788,-0.193007181,-0.64274312,0.231901737,-0.341873972,0.007416904,-0.839063757,-1.360945336,-1.569153581,-0.602839866,-1.012987676,1
-0.344077181,-0.703440761,-0.744167883,-0.58585197,-3.02413148,-0.847277658,-0.173728086,0.109217665,-0.401057385,0.191214306,-0.381477322,-1.232590101,0.115742186,-1.021264931,-0.301256111,-0.434581201,-0.46044799,-0.463980892,-0.322218808,-0.193359942,-0.476622351,-0.144661068,-0.169540403,-0.781052219,-0.349779094,-0.116332882,-0.267816672,-0.307865495,-0.171817073,-0.759436582,-0.396919182,-0.600411828,-0.693103659,0.904657869,-0.199944271,-0.463252805,-2.813344402,-0.136896715,1.589012788,-0.195200268,-0.687909266,0.239971226,-0.372606173,0.179984861,-0.812282119,-1.283767561,-1.396148423,-0.614245637,-1.281104662,-1
-0.769588789,-0.748293941,-0.721408384,-0.581653312,-2.812943509,-0.853268825,-0.153626057,0.109217665,-0.513354913,0.165917115,-0.463098382,-1.226927111,0.152192226,-1.0210315,-0.226454962,-0.427211726,-0.455895803,-0.456816887,-0.335344534,-0.159899929,-0.460147951,-0.109577848,-0.116676924,-0.54425001,-0.284502123,-0.057775931,0.011939157,-0.308501128,0.363188234,-0.490506307,-0.391590802,-0.597108161,-1.151609078,0.734842521,0.0248663,-0.46146464,-2.046365472,0.479560832,1.359315288,-0.178217905,-0.711176675,0.219024093,-0.402374648,-0.142804124,-0.784563123,-1.350857521,-1.218534263,-0.621206512,-1.316918122,-1
-0.394653045,-0.678596077,-0.704535928,-0.542943411,-3.037098702,-0.890730775,-0.016050687,-0.520927182,-0.285204373,0.767138086,-0.024603273,-1.232590101,-0.025482531,-1.021046283,-0.300834399,-0.422314668,-0.449426906,-0.453276884,-0.37104651,0.031300143,-0.454488456,-0.071586173,-0.174306639,-0.51533714,-0.186586665,-0.098982674,-0.068090265,-0.470876019,0.389490744,-0.524292127,-0.419492137,-0.615472306,-0.747122584,0.844146945,-0.009895606,-0.450735649,-1.278849443,0.479560832,1.359315288,-0.159604785,-0.708439333,0.179200245,-0.431286475,-0.125423178,-0.7596562,-1.374433175,-1.054537608,-0.613574709,-1.357571239,1
-0.064561235,-0.629286554,-0.681406446,-0.524227097,-2.753372286,-0.839470251,-0.067994262,-0.520927182,-0.402635962,0.936368248,-0.199122613,-1.225039448,0.331956413,-1.020740829,-0.337320461,-0.417811763,-0.441520477,-0.447360879,-0.394847827,0.241620224,-0.361209901,-0.027050479,-0.134193714,-0.44317287,-0.121309694,-0.049429429,-0.162135251,-0.668258806,0.427656787,-0.243838946,-0.446973661,-0.487078602,-0.444076925,0.668385602,-0.293573052,-0.452821841,-0.511870514,0.479560832,0.86681074,-0.117879906,-0.679697239,0.33561759,-0.459448736,-0.253297276,-0.747202738,-1.286227152,-0.875540747,-0.622464502,-1.404031944,-1
-0.813926963,-0.717367914,-0.680332985,-0.520908088,-2.598211863,-0.840314813,-0.058910742,-1.151079591,-0.535783571,0.845951669,-0.299309055,-1.233533933,0.166069432,-1.020849141,-0.154413967,-0.414419655,-0.44679143,-0.446892879,-0.452601023,-0.088199902,-0.267679304,0.022756787,-0.251192646,-0.505888985,0.041882735,-0.134274574,-0.603500522,-0.910066474,-0.148502547,-0.345543747,-0.453367717,-0.683735946,-1.147114594,0.770475742,0.016492994,-0.44566918,0.255645515,0.13284389,1.09374911,-0.068282408,-0.631793751,0.28609872,-0.487289755,-0.346409483,-0.662974486,-1.22487707,-0.730482898,-0.630767232,-1.469851276,1
-0.13519886,-0.598066618,-0.635903134,-0.459882253,-2.233820927,-0.794014163,-0.062132105,-1.781224438,-0.433172091,0.920837984,-0.301286401,-1.239668839,-0.252292869,-1.020884971,-0.10380061,-0.407253228,-0.458291691,-0.443796876,-0.496878474,-0.078639898,-0.15597875,0.083107198,-0.372175039,-0.474639153,0.139798193,-0.221485657,-0.776329822,-1.018113426,-0.359370528,-0.38990969,-0.458308579,-0.65699088,-0.548820523,0.903193636,0.402426264,-0.427191473,0.255645515,0.13284389,1.09374911,0.002177529,-0.564728867,0.210516567,-0.514702451,-0.588501222,-0.565489323,-1.139315233,-0.543734535,-0.641166612,-1.684732038,-1
